"availability","brand_name","category","competitor_name","competitor_price","competitor_product_id","competitor_sale_price","currency","data_valid","discount_pct","gender_target","is_on_sale","product_name","scraped_at","sizes_available/0","sizes_available/1","sizes_available/2","sizes_available/3","sizes_available/4","sizes_available/5","sizes_available/6","sizes_available/7","sizes_available/8","sizes_available/9","sku_id","source_url","style_code"
"in_stock","Puma","Tights","tchooz","25","tchooz:9115226374401",,"USD","true",,"women","false","MOVE H7/TIGHT Women","2026-04-22T03:00:14Z","L",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/move-h7-tight-women","does_not_exist"
"in_stock","Puma","Tights","tchooz","20","tchooz:9115226341633",,"USD","true",,"girls","false","BUTTERFLY VIBE AOP HLeggings Girls","2026-04-22T03:00:14Z","14 Years","16 Years",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/butterfly-vibe-aop-hleggings-girls","does_not_exist"
"in_stock","Puma","Shorts","tchooz","50","tchooz:9115226046721","20","USD","true","60","women","true","W RUN VELOCITY 3 SHORT Women","2026-04-22T03:00:14Z","Purple",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/w-run-velocity-3-short-women","does_not_exist"
"in_stock","Puma","Tees","tchooz","41","tchooz:9115226013953",,"USD","true",,"men","false","M RUN VELOCITY TEE Men","2026-04-22T03:00:14Z","S","M","L","XL","XXL",,,,,,"does_not_exist","https://tchoozshoes.com/products/m-run-velocity-tee-men","does_not_exist"
"in_stock","Puma","Tights","tchooz","20","tchooz:9115225850113",,"USD","true",,"women","false","EVOSTRIPE Tights Women","2026-04-22T03:00:14Z","L",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/evostripe-tights-women","does_not_exist"
"in_stock","Puma","Tees","tchooz","30","tchooz:9115225751809","10","USD","true","66.67","boys","true","CATS CLUB Tee PS Boys","2026-04-22T03:00:14Z","3 Years","5 Years","6 Years",,,,,,,,"does_not_exist","https://tchoozshoes.com/products/cats-club-tee-ps-boys","does_not_exist"
"in_stock","Puma","Tights","tchooz","25","tchooz:9115225719041",,"USD","true",,"women","false","LACE HW 7/8 TIGHT Women","2026-04-22T03:00:14Z","L",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/lace-hw-7-8-tight-women","does_not_exist"
"in_stock","Puma","Caps","tchooz","25","tchooz:9115225653505",,"USD","true",,"unisex","false","ESS NO.1 LOGO AOP BB Cap Jr Unisex","2026-04-22T03:00:14Z","YUTH",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ess-no-1-logo-aop-bb-cap-jr-unisex","does_not_exist"
"in_stock","Puma","Caps","tchooz","35","tchooz:9115225620737",,"USD","true",,"unisex","false","WARDROBE ESS GRAPHIC Dad Cap Unisex","2026-04-22T03:00:14Z","X",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/wardrobe-ess-graphic-dad-cap-unisex","does_not_exist"
"in_stock","Puma","Waterbottles","tchooz","30","tchooz:9115225587969",,"USD","true",,"unisex","false","TR Bottle Sportstyle 1liter Unisex","2026-04-22T03:00:14Z","Yellow",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/tr-bottle-sportstyle-1liter-unisex","does_not_exist"
"in_stock","Puma","Bags","tchooz","80","tchooz:9115225456897",,"USD","true",,"unisex","false","Training Sportsbag M Unisex","2026-04-22T03:00:14Z","X",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/training-sportsbag-m-unisex","does_not_exist"
"in_stock","Puma","Bags","tchooz","60","tchooz:9115225391361",,"USD","true",,"unisex","false","CAMPUS Medium Reporter Bag Unisex","2026-04-22T03:00:14Z","X",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/campus-medium-reporter-bag-unisex","does_not_exist"
"in_stock","Puma","Bags","tchooz","35","tchooz:9115225358593",,"USD","true",,"women","false","POP Tote Women","2026-04-22T03:00:14Z","X",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/pop-tote-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","85","tchooz:9115225293057",,"USD","true",,"men","false","FUTURE 8 PLAY FG/AG Men","2026-04-22T03:00:14Z","41","42","42.5","44","44.5","45","43",,,,"does_not_exist","https://tchoozshoes.com/products/future-8-play-fg-ag-men","does_not_exist"
"in_stock","Puma","Ball","tchooz","50","tchooz:9115225227521","30","USD","true","40",,"true","Puma Basketball Top","2026-04-22T03:00:14Z","7",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/puma-basketball-top","does_not_exist"
"in_stock","Puma","Caps","tchooz","25","tchooz:9115225096449",,"USD","true",,"unisex","false","RUNNING Visor","2026-04-22T03:00:14Z","X",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/running-visor","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","30","tchooz:9115224998145",,"USD","true",,"boys","false","ULTRA 5 PLAY TT Jr Boys","2026-04-22T03:00:14Z","37","37.5",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ultra-5-play-tt-jr-boys","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","112","tchooz:9115224899841",,"USD","true",,"men","false","Softride Symmetry Fuzion Men","2026-04-22T03:00:14Z","44","45",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/softride-symmetry-fuzion-men","does_not_exist"
"in_stock","Puma","Caps","tchooz","20","tchooz:9115224736001",,"USD","true",,"unisex","false","ESS NO.1 LOGOB Cap Unisex","2026-04-22T03:00:14Z","X",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ess-no-1-logob-cap-unisex","does_not_exist"
"in_stock","Puma","Tees","tchooz","30","tchooz:9115224703233",,"USD","true",,"women","false","ESS No. 1 Logo Tee Women","2026-04-22T03:00:14Z","XS",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ess-no-1-logo-tee-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","40","tchooz:9115224604929",,"USD","true",,"women","false","Carina Street Lux Crafted Flower Women","2026-04-22T03:00:14Z","40",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/carina-street-lux-crafted-flower-women","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","128","tchooz:9115224539393",,"USD","true",,"men","false","BARREDA DECODE Men","2026-04-22T03:00:14Z","42","43 1/3","45 1/3","41 1/3",,,,,,,"does_not_exist","https://tchoozshoes.com/products/barreda-decode-men","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","67","tchooz:9115224506625",,"USD","true",,"men","false","RESPONSE SUPER M Men","2026-04-22T03:00:14Z","44",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/response-super-m-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","85","tchooz:9115224408321","45","USD","true","47.06","men","true","Flyer Lite 3 Men","2026-04-22T03:00:14Z","42","44","45","46",,,,,,,"does_not_exist","https://tchoozshoes.com/products/flyer-lite-3-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","30","tchooz:9115224375553",,"USD","true",,"men","false","Epic Flip v2 Men","2026-04-22T03:00:14Z","Navy","44.5","46",,,,,,,,"does_not_exist","https://tchoozshoes.com/products/epic-flip-v2-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","90","tchooz:9115224277249","30","USD","true","66.67","women","true","Softride Harli Slip on Women","2026-04-22T03:00:14Z","36","38","37.5","38.5","41",,,,,,"does_not_exist","https://tchoozshoes.com/products/softride-harli-slip-on-women","does_not_exist"
"in_stock","Puma","Sandals","tchooz","30","tchooz:9115224244481",,"USD","true",,"men","false","Shibui Cat Men","2026-04-22T03:00:14Z","42","43",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/shibui-cat-men","does_not_exist"
"in_stock","Puma","Sandals","tchooz","20","tchooz:9115224211713",,"USD","true",,"women","false","Leadcat 2.0 Cut Out Women","2026-04-22T03:00:14Z","Beige",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/leadcat-2-0-cut-out-women","does_not_exist"
"in_stock","Puma","Backpacks","tchooz","45","tchooz:9115224178945",,"USD","true",,"kids","false","SANDY ADVENTURES Small Backpack Kids","2026-04-22T03:00:14Z","OSFA",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/sandy-adventures-small-backpack-kids","does_not_exist"
"in_stock","Puma","Tees","tchooz","40","tchooz:9115224146177",,"USD","true",,"women","false","ESS ELEVATED Structured Tee Women","2026-04-22T03:00:14Z","XS","S","L",,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ess-elevated-structured-tee-women","does_not_exist"
"in_stock","Puma","Shorts","tchooz","50","tchooz:9115224113409",,"USD","true",,"women","false","ESS ELEVATED High-Rise Shorts 5 Women","2026-04-22T03:00:14Z","XS","L",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ess-elevated-high-rise-shorts-5-women","does_not_exist"
"in_stock","Puma","Pants","tchooz","65","tchooz:9115223982337",,"USD","true",,"men","false","ESS Logo Pants TR cl Men","2026-04-22T03:00:14Z","S",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ess-logo-pants-tr-cl-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","10","tchooz:9115223916801",,"USD","true",,"girls","false","PUMA X HARRY POTTER Baby Tee Girls","2026-04-22T03:00:14Z","12 Years",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/puma-x-harry-potter-baby-tee-girls","does_not_exist"
"in_stock","Puma","Tees","tchooz","70","tchooz:9115223884033","35","USD","true","50","women","true","PUMA X HARRY POTTER Polo Women","2026-04-22T03:00:14Z","Burgundy",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/puma-x-harry-potter-polo-women","does_not_exist"
"in_stock","Puma","Shorts","tchooz","50","tchooz:9115223785729","25","USD","true","50","women","true","ESS NATURE 2.0 Mid-Rise Short 4 Women","2026-04-22T03:00:14Z","XS","L",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ess-nature-2-0-mid-rise-short-4-women","does_not_exist"
"in_stock","Puma","Tights","tchooz","15","tchooz:9115223720193",,"USD","true",,"girls","false","ESS NATURE 2.0 AOP Leggings Girls","2026-04-22T03:00:14Z","14 Years","16 Years",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ess-nature-2-0-aop-leggings-girls","does_not_exist"
"in_stock","Puma","Ball","tchooz","30","tchooz:9115223687425",,"USD","true",,"unisex","false","PUMA CAGE ball","2026-04-22T03:00:14Z","Yellow",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/puma-cage-ball","does_not_exist"
"in_stock","Puma","Tights","tchooz","45","tchooz:9115223621889",,"USD","true",,"women","false","SHAPELUXE SEAMLESS HW FL TIGHTS Women","2026-04-22T03:00:14Z","L","Burgundy","Purple",,,,,,,,"does_not_exist","https://tchoozshoes.com/products/shapeluxe-seamless-hw-fl-tights-women","does_not_exist"
"in_stock","Puma","Bras","tchooz","60","tchooz:9115223556353","30","USD","true","50","women","true","4KEEPS TROPICAL AOP LONGLINE BRA Women","2026-04-22T03:00:14Z","Burgundy",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/4keeps-tropical-aop-longline-bra-women","does_not_exist"
"in_stock","Puma","Shorts","tchooz","50","tchooz:9115223523585","25","USD","true","50","women","true","TROPICAL AOP HW 5 SHORT TIGHT Women","2026-04-22T03:00:14Z","Burgundy",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/tropical-aop-hw-5-short-tight-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","70","tchooz:9115222900993",,"USD","true",,"men","false","Ferrari Caven 2.0 Color S Men","2026-04-22T03:00:14Z","43","46",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ferrari-caven-2-0-color-s-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","40","tchooz:9115222835457",,"USD","true",,"men","false","Palermo HARRY POTTER Men","2026-04-22T03:00:14Z","Burgundy",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/palermo-harry-potter-men","does_not_exist"
"in_stock","On","Low Boots","tchooz","179","tchooz:9115222704385",,"USD","true",,"men","false","Cloud X 4 Men","2026-04-22T03:00:14Z","42","46","47",,,,,,,,"does_not_exist","https://tchoozshoes.com/products/cloud-x-4-men","does_not_exist"
"in_stock","On","Low Boots","tchooz","179","tchooz:9115222671617",,"USD","true",,"women","false","Cloud X 4 Women","2026-04-22T03:00:14Z","37",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/cloud-x-4-women","does_not_exist"
"in_stock","On","Low Boots","tchooz","153","tchooz:9115222606081",,"USD","true",,"women","false","Cloudflow 5 Women","2026-04-22T03:00:14Z","37",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/cloudflow-5-women","does_not_exist"
"in_stock","On","Low Boots","tchooz","209","tchooz:9115222573313",,"USD","true",,"women","false","Cloudmonster Women","2026-04-22T03:00:14Z","37",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/cloudmonster-women","does_not_exist"
"in_stock","Puma","Pants","tchooz","92","tchooz:9115222442241",,"USD","true",,"men","false","WARDROBE ESS Sweatpants TR Men","2026-04-22T03:00:14Z","XXL",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/wardrobe-ess-sweatpants-tr-men","does_not_exist"
"in_stock","Puma","Tights","tchooz","42","tchooz:9115222409473",,"USD","true",,"women","false","ESS High-Waist Flared Leggings Men","2026-04-22T03:00:14Z","XS",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ess-high-waist-flared-leggings-men","does_not_exist"
"in_stock","Puma","Tights","tchooz","25","tchooz:9115222376705",,"USD","true",,"women","false","ESS High-Waist Flared Leggings Women","2026-04-22T03:00:14Z","L",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ess-high-waist-flared-leggings-women","does_not_exist"
"in_stock","Puma","Hoodies","tchooz","72","tchooz:9115222278401",,"USD","true",,"men","false","ESS No.1 Full-Zip Hoodie TR Men","2026-04-22T03:00:14Z","M","XXL",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ess-no-1-full-zip-hoodie-tr-men","does_not_exist"
"in_stock","On","Low Boots","tchooz","179","tchooz:9115222212865",,"USD","true",,"men","false","Cloudsurfer Next Men","2026-04-22T03:00:14Z","Beige",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/cloudsurfer-next-men","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","167","tchooz:9115222147329",,"USD","true",,"men","false","SAMBA DECON Men","2026-04-22T03:00:14Z","44",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/samba-decon-men","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","96","tchooz:9115222114561",,"USD","true",,"men","false","ADVANTAGE BASE 2.0 Men","2026-04-22T03:00:14Z","44 2/3",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/advantage-base-2-0-men","does_not_exist"
"in_stock","On","Low Boots","tchooz","179","tchooz:9115222016257",,"USD","true",,"men","false","Cloud 6 Men","2026-04-22T03:00:14Z","45","46","Silver",,,,,,,,"does_not_exist","https://tchoozshoes.com/products/cloud-6-men","does_not_exist"
"in_stock","On","Low Boots","tchooz","195","tchooz:9115221983489",,"USD","true",,"women","false","Cloudsurfer 2 Women","2026-04-22T03:00:14Z","Beige",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/cloudsurfer-2-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","165","tchooz:9115221917953","100","USD","true","39.39","men","true","Ferrari Palermo MTSP Men","2026-04-22T03:00:14Z","41","42","43","44","45","46",,,,,"does_not_exist","https://tchoozshoes.com/products/ferrari-palermo-mtsp-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","145","tchooz:9115221885185","75","USD","true","48.28","women","true","Softride Frequence Women","2026-04-22T03:00:14Z","36","37","38","38.5","39","40",,,,,"does_not_exist","https://tchoozshoes.com/products/softride-frequence-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","110","tchooz:9115221819649",,"USD","true",,"men","false","MB.05 World Tour Men","2026-04-22T03:00:14Z","44","45","46",,,,,,,,"does_not_exist","https://tchoozshoes.com/products/mb-05-world-tour-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","110","tchooz:9115221786881",,"USD","true",,"men","false","RS-X Efekt PRM Men","2026-04-22T03:00:14Z","44","44.5",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/rs-x-efekt-prm-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","90","tchooz:9115221754113",,"USD","true",,"women","false","Shuffle Doto Women","2026-04-22T03:00:14Z","36","37.5",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/shuffle-doto-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","90","tchooz:9115221688577",,"USD","true",,"men","false","Speedcat LTHR Men","2026-04-22T03:00:14Z","44","44.5","46","47",,,,,,,"does_not_exist","https://tchoozshoes.com/products/speedcat-lthr-men","does_not_exist"
"in_stock","Puma","Backpacks","tchooz","35","tchooz:9115221655809",,"USD","true",,"unisex","false","PUMA PHASE Backpack","2026-04-22T03:00:14Z","Navy",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/puma-phase-backpack","does_not_exist"
"in_stock","Puma","Bras","tchooz","64","tchooz:9115221590273","40","USD","true","37.5","women","true","4KEEPS RUN BRA Women","2026-04-22T03:00:14Z","XS","S","L","Purple","M",,,,,,"does_not_exist","https://tchoozshoes.com/products/4keeps-run-bra-women","does_not_exist"
"in_stock","Puma","Tees","tchooz","30","tchooz:9115221557505",,"USD","true",,"men","false","M RUN VELOCITY TEE (TRI-BLEND) Men","2026-04-22T03:00:14Z","Navy",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/m-run-velocity-tee-tri-blend-men","does_not_exist"
"in_stock","Puma","Sportband","tchooz","30","tchooz:9115221426433",,"USD","true",,"unisex","false","TR ESS Hairbands","2026-04-22T03:00:14Z","X",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/tr-ess-hairbands","does_not_exist"
"in_stock","Puma","Waterbottles","tchooz","25","tchooz:9115221393665",,"USD","true",,"unisex","false","TR SPORTSTYLE Waterbottle","2026-04-22T03:00:14Z","Yellow",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/tr-sportstyle-waterbottle","does_not_exist"
"in_stock","Puma","Ball","tchooz","35","tchooz:9115221360897",,"USD","true",,"unisex","false","PUMA KING ball","2026-04-22T03:00:14Z","5",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/puma-king-ball","does_not_exist"
"in_stock","Puma","Ball","tchooz","30","tchooz:9115221328129",,"USD","true",,"unisex","false","ATTACANTO Graphic ball","2026-04-22T03:00:14Z","5",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/attacanto-graphic-ball","does_not_exist"
"in_stock","Puma","Bags","tchooz","40","tchooz:9115221262593",,"USD","true",,"unisex","false","ESSENTIALS Waist Bag","2026-04-22T03:00:14Z","X",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/essentials-waist-bag","does_not_exist"
"in_stock","Puma","Tights","tchooz","72","tchooz:9115221229825","45","USD","true","37.5","women","true","W PUMA STRONG COLORBLOCKTIGHT - HW 7/8 Women","2026-04-22T03:00:14Z","XS","S","M","L",,,,,,,"does_not_exist","https://tchoozshoes.com/products/w-puma-strong-colorblocktight-hw-7-8-women","does_not_exist"
"in_stock","Puma","Tees","tchooz","37","tchooz:9115221164289","20","USD","true","45.95","boys","true","GRAPHIC Super Puma Tee Boys","2026-04-22T03:00:14Z","8 Years","10 Years",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/graphic-super-puma-tee-boys","does_not_exist"
"in_stock","Puma","Tights","tchooz","62","tchooz:9115221000449",,"USD","true",,"women","false","EVOSTRIPE High-Waist Tights Women","2026-04-22T03:00:14Z","XS","S","M","L",,,,,,,"does_not_exist","https://tchoozshoes.com/products/evostripe-high-waist-tights-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","150","tchooz:9115220902145","90","USD","true","40","women","true","Mayze Classic Women","2026-04-22T03:00:14Z","36","37",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/mayze-classic-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","55","tchooz:9115220869377",,"USD","true",,"men","false","PUMA Smash 3.0 Men","2026-04-22T03:00:14Z","46",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/puma-smash-3-0-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","85","tchooz:9115220836609",,"USD","true",,"women","false","PUMA Cali Court Lth Women","2026-04-22T03:00:14Z","37",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/puma-cali-court-lth-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","110","tchooz:9115220738305","55","USD","true","50","women","true","Carina Mia SD Women","2026-04-22T03:00:14Z","Black And Purple","Black And Yellow","White And Black",,,,,,,,"does_not_exist","https://tchoozshoes.com/products/carina-mia-sd-women","does_not_exist"
"in_stock","Puma","Jackets","tchooz","110","tchooz:9115220607233",,"USD","true",,"women","false","Ess Regular Windbreaker Women","2026-04-22T03:00:14Z","XS","S",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ess-regular-windbreaker-women","does_not_exist"
"in_stock","New Balance","Low Boots","tchooz","255","tchooz:9115220574465",,"USD","true",,"men","false","NEW BALANCE-9060 Men","2026-04-22T03:00:14Z","42","43","44","44.5","45",,,,,,"does_not_exist","https://tchoozshoes.com/products/new-balance-9060-men","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","159","tchooz:9115220508929",,"USD","true",,"men","false","SUPERSTAR II Men","2026-04-22T03:00:14Z","43 1/3","44","45 1/3","42","42 2/3","46",,,,,"does_not_exist","https://tchoozshoes.com/products/superstar-ii-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","145","tchooz:9115220345089","100","USD","true","31.03","men","true","BMW MMS Trinity 2 Men","2026-04-22T03:00:14Z","41","42","43","44","44.5","45","46",,,,"does_not_exist","https://tchoozshoes.com/products/bmw-mms-trinity-2-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","170","tchooz:9115220312321","120","USD","true","29.41","men","true","F1 RS-X Men","2026-04-22T03:00:14Z","41","45","46","47",,,,,,,"does_not_exist","https://tchoozshoes.com/products/f1-rs-x-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","55","tchooz:9115220214017",,"USD","true",,"kids","false","Graviton Jr","2026-04-22T03:00:14Z","37","37.5","38","38.5",,,,,,,"does_not_exist","https://tchoozshoes.com/products/graviton-jr","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","40","tchooz:9115220181249",,"USD","true",,"kids","false","Courtflex V3 V PS","2026-04-22T03:00:14Z","29","30","32","33","34",,,,,,"does_not_exist","https://tchoozshoes.com/products/courtflex-v3-v-ps","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","85","tchooz:9115220115713","60","USD","true","29.41","women","true","R78 Lightwind Women","2026-04-22T03:00:14Z","36",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/r78-lightwind-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","55","tchooz:9115220082945",,"USD","true",,"kids","false","Puma Fun Racer 2 AC+ PS","2026-04-22T03:00:14Z","Navy",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/puma-fun-racer-2-ac-ps","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","55","tchooz:9115219984641",,"USD","true",,"men","false","ST MILER Men","2026-04-22T03:00:14Z","44",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/st-miler-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","115","tchooz:9115219919105",,"USD","true",,"men","false","Hypnotic LS Men","2026-04-22T03:00:14Z","44","46",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/hypnotic-ls-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","75","tchooz:9115219853569",,"USD","true",,"women","false","Karmen II Animal Flair Women","2026-04-22T03:00:14Z","37",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/karmen-ii-animal-flair-women","does_not_exist"
"in_stock","Puma","Shorts","tchooz","75","tchooz:9115219656961",,"USD","true",,"men","false","M RUN VELOCITY 2IN1 SHORT Men","2026-04-22T03:00:14Z","S","XXL",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/m-run-velocity-2in1-short-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","87","tchooz:9115219525889","50","USD","true","42.53","men","true","PL Polo Men","2026-04-22T03:00:14Z","S","XXL",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/pl-polo-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","35","tchooz:9115219460353",,"USD","true",,"men","false","ESS Small Logo Poly Tee Men","2026-04-22T03:00:14Z","XXL",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ess-small-logo-poly-tee-men","does_not_exist"
"in_stock","Puma","Suits","tchooz","110","tchooz:9115219394817",,"USD","true",,"women","false","Poly Suit op Women","2026-04-22T03:00:14Z","XS","M",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/poly-suit-op-women","does_not_exist"
"in_stock","On","Low Boots","tchooz","159","tchooz:9115219263745",,"USD","true",,"women","false","Cloudpulse Next Women","2026-04-22T03:00:14Z","37",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/cloudpulse-next-women","does_not_exist"
"in_stock","Puma","Caps","tchooz","25","tchooz:9115219230977",,"USD","true",,"kids","false","COMIC BB Cap Junior","2026-04-22T03:00:14Z","YUTH",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/comic-bb-cap-junior","does_not_exist"
"in_stock","Puma","Waterbottles","tchooz","15","tchooz:9115219198209",,"USD","true",,"unisex","false","TR CORE Waterbottle","2026-04-22T03:00:14Z","Navy","Yellow",,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/tr-core-waterbottle","does_not_exist"
"in_stock","Puma","Ball","tchooz","30","tchooz:9115219165441",,"USD","true",,"unisex","false","ATTACANTO Graphic ball BLUE 3","2026-04-22T03:00:14Z","5",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/attacanto-graphic-ball-blue-3","does_not_exist"
"in_stock","Puma","Bags","tchooz","56","tchooz:9115219132673",,"USD","true",,"unisex","false","PUMA CHALLENGER Small Sports Bag","2026-04-22T03:00:14Z","Navy",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/puma-challenger-small-sports-bag","does_not_exist"
"in_stock","Puma","Bags","tchooz","60","tchooz:9115219099905",,"USD","true",,"unisex","false","PUMA CHALLENGER Sports Bag","2026-04-22T03:00:14Z","Navy",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/puma-challenger-sports-bag","does_not_exist"
"in_stock","Puma","Hoodies","tchooz","72","tchooz:9115219001601",,"USD","true",,"women","false","ESS Small No.1 Hoodie FL (s) Women","2026-04-22T03:00:14Z","XS",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ess-small-no-1-hoodie-fl-s-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","125","tchooz:9115218936065","90","USD","true","28","men","true","F1 Caven 2.0 Men","2026-04-22T03:00:14Z","41","42","43","44","44.5","45","46","47",,,"does_not_exist","https://tchoozshoes.com/products/f1-caven-2-0-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","35","tchooz:9115218903297",,"USD","true",,"women","false","Divecat v2 Lite Women","2026-04-22T03:00:14Z","37","38","39","40.5",,,,,,,"does_not_exist","https://tchoozshoes.com/products/divecat-v2-lite-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","135","tchooz:9115218870529","80","USD","true","40.74","men","true","CA Luxe Men","2026-04-22T03:00:14Z","41","42","44","44.5","45","46",,,,,"does_not_exist","https://tchoozshoes.com/products/ca-luxe-men","does_not_exist"
