"availability","brand_name","category","competitor_name","competitor_price","competitor_product_id","competitor_sale_price","currency","data_valid","discount_pct","gender_target","is_on_sale","product_name","scraped_at","sizes_available/0","sizes_available/1","sizes_available/2","sizes_available/3","sizes_available/4","sizes_available/5","sizes_available/6","sizes_available/7","sizes_available/8","sizes_available/9","sizes_available/10","sizes_available/11","sku_id","source_url","style_code"
"in_stock","Puma","Suits","tchooz","110","tchooz:8916701217025",,"USD","true",,"men","false","ESS Poly Suit cl Men","2026-05-22T03:00:10Z","S",,,,,,,,,,,,"68484744","https://tchoozshoes.com/products/68484744","68484744"
"in_stock","Puma","Tees","tchooz","65","tchooz:8860412281089","35","USD","true","46.15","men","true","PL ESS Tee Men","2026-05-22T03:00:10Z","XXL",,,,,,,,,,,,"63271505","https://tchoozshoes.com/products/63271505","63271505"
"in_stock","Puma","Tees","tchooz","49","tchooz:9115225981185",,"USD","true",,"men","false","T7 Tee Men","2026-05-22T03:00:10Z","Navy",,,,,,,,,,,,"62959216","https://tchoozshoes.com/products/t7-tee-men","does_not_exist"
"in_stock","Puma","Pants","tchooz","72","tchooz:8916700692737",,"USD","true",,"men","false","M TAD ESS French Terry Jogger Men","2026-05-22T03:00:10Z","XXL",,,,,,,,,,,,"52591701","https://tchoozshoes.com/products/52591701","52591701"
"in_stock","Puma","Low Boots","tchooz","75","tchooz:9163934695681","55","USD","true","26.67","kids","true","Carina 3.0 HK&FR 2 PS","2026-05-22T03:00:10Z","White And Red",,,,,,,,,,,,"40339501","https://tchoozshoes.com/products/carina-3-0-hk-fr-2-ps","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","75","tchooz:9115220214017","45","USD","true","40","kids","true","Graviton Jr","2026-05-22T03:00:10Z","37.5",,,,,,,,,,,,"38198711","https://tchoozshoes.com/products/graviton-jr","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","80","tchooz:9163911397633","55","USD","true","31.25","kids","true","Puma Caven 2.0 Retro Jr","2026-05-22T03:00:10Z","35.5",,,,,,,,,,,,"40320302","https://tchoozshoes.com/products/puma-caven-2-0-retro-jr","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","55","tchooz:9119000166657",,"USD","true",,"kids","false","Skyrocket 2 AC+ Inf","2026-05-22T03:00:10Z","21","22","23","24","25","26","27",,,,,,"31241506","https://tchoozshoes.com/products/31241506","31241506"
"in_stock","Puma","Low Boots","tchooz","92","tchooz:9118997971201",,"USD","true",,"men","false","Skyrocket Lite Trail Men","2026-05-22T03:00:10Z","41","42","42.5","43","44","44.5","45","46","47",,,,"31078122","https://tchoozshoes.com/products/31078122","31078122"
"in_stock","Puma","Low Boots","tchooz","144","tchooz:9115220345089","115","USD","true","20.14","men","true","BMW MMS Trinity 2 Men","2026-05-22T03:00:10Z","41","42","43","44","44.5","45","46",,,,,,"30912301","https://tchoozshoes.com/products/bmw-mms-trinity-2-men","does_not_exist"
"in_stock","Puma","Bags","tchooz","41","tchooz:9163882299649",,"USD","true",,"unisex","false","Essentials 2L Waist Bag","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"9230901","https://tchoozshoes.com/products/essentials-2l-waist-bag","does_not_exist"
"in_stock","Puma","Bags","tchooz","31","tchooz:9040757358849",,"USD","true",,"unisex","false","PUMA PHASE Packable Tote","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"9215701","https://tchoozshoes.com/products/9215701","9215701"
"in_stock","Puma","Bags","tchooz","40","tchooz:8732540338433",,"USD","true",,"unisex","false","PUMA DECK Sling Bag Unisex","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"9131901","https://tchoozshoes.com/products/9131901","9131901"
"in_stock","Puma","Backpacks","tchooz","40","tchooz:9100413960449",,"USD","true",,"unisex","false","PUMA PHASE Backpack Set","2026-05-22T03:00:10Z","Navy",,,,,,,,,,,,"9119103","https://tchoozshoes.com/products/9119103","9119103"
"in_stock","Puma","Ball","tchooz","36","tchooz:9163880235265",,"USD","true",,"unisex","false","FPF CULTURE Ball","2026-05-22T03:00:10Z","5",,,,,,,,,,,,"8498301","https://tchoozshoes.com/products/fpf-culture-ball","does_not_exist"
"in_stock","Puma","Ball","tchooz","50","tchooz:8913686429953",,"USD","true",,"unisex","false","PUMA Orbita 4 HYB (FIFA Basic)","2026-05-22T03:00:10Z","5",,,,,,,,,,,,"8432602","https://tchoozshoes.com/products/8432602","8432602"
"in_stock","Puma","Caps","tchooz","45","tchooz:8880439853313",,"USD","true",,"unisex","false","BMW MMS BB Cap","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"2644902","https://tchoozshoes.com/products/2644902","2644902"
"in_stock","Puma","Tees","tchooz","41","tchooz:9040757719297","35","USD","true","14.63","men","true","M RUN VELOCITY TEE (POLY) Men","2026-05-22T03:00:10Z","S",,,,,,,,,,,,"52660038","https://tchoozshoes.com/products/52660038","52660038"
"in_stock","Puma","Low Boots","tchooz","175","tchooz:8905156722945","105","USD","true","40","women","true","Mostro Perf Women","2026-05-22T03:00:10Z","36","37","37.5","39",,,,,,,,,"39733102-w","https://tchoozshoes.com/products/39733102-w","does_not_exist"
"in_stock","Puma","Shorts","tchooz","40","tchooz:9161919660289",,"USD","true",,"girls","false","MID90s Relaxed Long Shorts TR G","2026-05-22T03:00:10Z","7-8 Years","9-10 Years","11-12 Years","13-14 Years",,,,,,,,,"69173201","https://tchoozshoes.com/products/mid90s-relaxed-long-shorts-tr-g","does_not_exist"
"in_stock","Puma","Tanks","tchooz","30","tchooz:9161918677249",,"USD","true",,"girls","false","MID90 Slim Length Graphic Tank Girls","2026-05-22T03:00:10Z","7-8 Years","9-10 Years","11-12 Years","13-14 Years",,,,,,,,,"69173047","https://tchoozshoes.com/products/mid90-slim-length-graphic-tank-girls","does_not_exist"
"in_stock","Puma","Tees","tchooz","30","tchooz:9114713587969",,"USD","true",,"boys","false","MID90s Relaxed Long Shorts TR Boys","2026-05-22T03:00:10Z","7-8 Years","9-10 Years","11-12 Years",,,,,,,,,,"69261041","https://tchoozshoes.com/products/69261041","69261041"
"in_stock","Puma","Shorts","tchooz","35","tchooz:9114713424129",,"USD","true",,"boys","false","MID90s Relaxed Long Shorts TR Boys","2026-05-22T03:00:10Z","7-8 Years","9-10 Years",,,,,,,,,,,"69174801","https://tchoozshoes.com/products/69174801","69174801"
"in_stock","Puma","Pants","tchooz","62","tchooz:9114713358593",,"USD","true",,"boys","false","MID90s Sweatpants TR Boys","2026-05-22T03:00:10Z","7-8 Years","9-10 Years","11-12 Years","13-14 Years",,,,,,,,,"69174701","https://tchoozshoes.com/products/69174701","69174701"
"in_stock","Puma","Hoodies","tchooz","72","tchooz:8956553822465","25","USD","true","65.28","girls","true","TWEENERVERSE Hoodie TR Girls","2026-05-22T03:00:10Z","13-14 Years",,,,,,,,,,,,"68850465","https://tchoozshoes.com/products/68850465","68850465"
"in_stock","Puma","Shorts","tchooz","27","tchooz:9040760307969","20","USD","true","25.93","boys","true","individualRISE Shorts Junior","2026-05-22T03:00:10Z","White And Black",,,,,,,,,,,,"65899903","https://tchoozshoes.com/products/65899903","65899903"
"in_stock","Puma","Pants","tchooz","60","tchooz:9040758538497",,"USD","true",,"boys","false","T7 ALWAYS ON Track Pants Boys","2026-05-22T03:00:10Z","7-8 Years","9-10 Years","11-12 Years","13-14 Years",,,,,,,,,"62987601","https://tchoozshoes.com/products/62987601","62987601"
"in_stock","Puma","Bags","tchooz","21","tchooz:9115231027457",,"USD","true",,"unisex","false","PUMA Phase Portable","2026-05-22T03:00:10Z","X","Navy",,,,,,,,,,,"9117301","https://tchoozshoes.com/products/puma-phase-portable","does_not_exist"
"in_stock","Puma","Bags","tchooz","56","tchooz:8689301455105",,"USD","true",,"unisex","false","PUMA CHALLENGER Small Sports Bag","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"9114301","https://tchoozshoes.com/products/9114301","9114301"
"in_stock","Puma","Low Boots","tchooz","144","tchooz:9160610382081",,"USD","true",,"men","false","PL Court Classic Lux Men","2026-05-22T03:00:10Z","41","42","42.5","43","44","44.5","45","46","47",,,,"30909401","https://tchoozshoes.com/products/pl-court-classic-lux-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","169","tchooz:9115221852417",,"USD","true",,"women","false","Electrify NITRO 4 Women","2026-05-22T03:00:10Z","36","37","37.5","38","38.5","39","40","41",,,,,"31078819","https://tchoozshoes.com/products/electrify-nitro-4-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","82","tchooz:9160579875073",,"USD","true",,"men","false","Anzarun 2 Lite SLIPTECH Men","2026-05-22T03:00:10Z","Navy",,,,,,,,,,,,"40631204","https://tchoozshoes.com/products/anzarun-2-lite-sliptech-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","152","tchooz:9160579711233",,"USD","true",,"women","false","H-Street Embroidery Women","2026-05-22T03:00:10Z","36","37","37.5","38","38.5","39","40",,,,,,"40610202-w","https://tchoozshoes.com/products/h-street-embroidery-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","152","tchooz:9160579547393",,"USD","true",,"men","false","H-Street Embroidery Men","2026-05-22T03:00:10Z","41","42","42.5","43","44","44.5","45","46","47",,,,"40610201","https://tchoozshoes.com/products/h-street-embroidery-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","123","tchooz:9160579481857",,"USD","true",,"women","false","Hypnotic LS 2 Women","2026-05-22T03:00:10Z","36","37","37.5","38","38.5","39","40","41",,,,,"40471408","https://tchoozshoes.com/products/hypnotic-ls-2-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","97","tchooz:9160579383553",,"USD","true",,"women","false","Puma Club Azura Women","2026-05-22T03:00:10Z","36","37","37.5","38","38.5","39","40","41",,,,,"40447601","https://tchoozshoes.com/products/puma-club-azura-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","180","tchooz:9160579318017",,"USD","true",,"men","false","Mostro XC Prime Men","2026-05-22T03:00:10Z","41","42","44","44.5","45","46",,,,,,,"40433608","https://tchoozshoes.com/products/mostro-xc-prime-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","133","tchooz:9160579219713",,"USD","true",,"women","false","X-Cell Nova FS Women","2026-05-22T03:00:10Z","36","37","37.5","38","38.5","39","40","41",,,,,"37949545","https://tchoozshoes.com/products/x-cell-nova-fs-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","153","tchooz:9160579154177",,"USD","true",,"men","false","Maxima Pro Men","2026-05-22T03:00:10Z","41","42","42.5","43","44","44.5","45","46","47",,,,"31331316","https://tchoozshoes.com/products/maxima-pro-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","113","tchooz:9160579088641",,"USD","true",,"women","false","Softride Charm Women","2026-05-22T03:00:10Z","36","37","37.5","38","38.5","39","40","41",,,,,"31296608","https://tchoozshoes.com/products/softride-charm-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","144","tchooz:9160578990337",,"USD","true",,"women","false","Softride Enzo 5 Shine Women","2026-05-22T03:00:10Z","36","37","38","38.5","39","40","41",,,,,,"31288201","https://tchoozshoes.com/products/softride-enzo-5-shine-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","190","tchooz:9160578924801",,"USD","true",,"men","false","MB.05 Lo Launch Men","2026-05-22T03:00:10Z","41","42","43","44","45","46","47","48",,,,,"31275301","https://tchoozshoes.com/products/mb-05-lo-launch-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","123","tchooz:9160578826497",,"USD","true",,"men","false","Softride Enzo 5 Slip Tech Men","2026-05-22T03:00:10Z","41","42","43","44","44.5","45",,,,,,,"31258102","https://tchoozshoes.com/products/softride-enzo-5-slip-tech-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","92","tchooz:9160578695425",,"USD","true",,"women","false","Skyrocket Lite 2 Women","2026-05-22T03:00:10Z","Purple",,,,,,,,,,,,"31173030","https://tchoozshoes.com/products/skyrocket-lite-2-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","159","tchooz:9160578597121",,"USD","true",,"men","false","BMW MMS Solar Men","2026-05-22T03:00:10Z","41","42","43","44","44.5","45","46","47",,,,,"30912901","https://tchoozshoes.com/products/bmw-mms-solar-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","195","tchooz:9160578498817",,"USD","true",,"men","false","Ferrari RS Surge Men","2026-05-22T03:00:10Z","41","42","43","44","44.5","45","46","47",,,,,"30912701","https://tchoozshoes.com/products/ferrari-rs-surge-men","does_not_exist"
"in_stock","Puma","Bags","tchooz","21","tchooz:9159665778945",,"USD","true",,"unisex","false","PUMA PHASE Waist Bag","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"9116501","https://tchoozshoes.com/products/puma-phase-waist-bag","does_not_exist"
"in_stock","Puma","Bags","tchooz","51","tchooz:9159665746177",,"USD","true",,"unisex","false","PL Portable","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"9225101","https://tchoozshoes.com/products/pl-portable","does_not_exist"
"in_stock","Puma","Bags","tchooz","46","tchooz:9159665713409",,"USD","true",,"women","false","UP Mini Grip Bag Women","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"9217901","https://tchoozshoes.com/products/up-mini-grip-bag-women","does_not_exist"
"in_stock","Puma","Backpacks","tchooz","56","tchooz:9159665647873",,"USD","true",,"women","false","UP Small Backpack Women","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"9217701","https://tchoozshoes.com/products/up-small-backpack-women","does_not_exist"
"in_stock","Puma","Caps","tchooz","55","tchooz:9159665582337",,"USD","true",,"unisex","false","AMF1 BB Cap","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"2693801","https://tchoozshoes.com/products/amf1-bb-cap","does_not_exist"
"in_stock","Puma","Caps","tchooz","55","tchooz:9159665549569",,"USD","true",,"unisex","false","AMF1 LIFESTYLE BB Cap","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"2693401","https://tchoozshoes.com/products/amf1-lifestyle-bb-cap","does_not_exist"
"in_stock","Puma","Caps","tchooz","51","tchooz:9159665516801",,"USD","true",,"unisex","false","F1 LIFESTYLE BB Cap","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"2689601","https://tchoozshoes.com/products/f1-lifestyle-bb-cap","does_not_exist"
"in_stock","Puma","Caps","tchooz","26","tchooz:9159665484033",,"USD","true",,"unisex","false","ESS NO. 1 LOGO PATCH BB Cap","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"2599701","https://tchoozshoes.com/products/ess-no-1-logo-patch-bb-cap","does_not_exist"
"in_stock","Puma","Bags","tchooz","72","tchooz:8913687314689",,"USD","true",,"unisex","false","PUMA BUZZ Medium Sports Bag","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"9144301","https://tchoozshoes.com/products/puma-buzz-medium-sports-bag","does_not_exist"
"in_stock","Puma","Bags","tchooz","36","tchooz:9115225358593",,"USD","true",,"women","false","POP Tote Women","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"9133607","https://tchoozshoes.com/products/pop-tote-women","does_not_exist"
"in_stock","Puma","Bags","tchooz","37","tchooz:8767909069057",,"USD","true",,"unisex","false","CAMPUS Portable Unisex","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"9129501","https://tchoozshoes.com/products/9129501","9129501"
"in_stock","Puma","Bags","tchooz","67","tchooz:8689301586177",,"USD","true",,"unisex","false","PUMA BUZZ Small Sports Bag","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"9115801","https://tchoozshoes.com/products/9115801","9115801"
"in_stock","Puma","Bags","tchooz","26","tchooz:8689301553409",,"USD","true",,"unisex","false","PUMA BUZZ Portable","2026-05-22T03:00:10Z","X","Beige",,,,,,,,,,,"9115501","https://tchoozshoes.com/products/puma-buzz-portable","does_not_exist"
"in_stock","Puma","Bags","tchooz","72","tchooz:8732540076289",,"USD","true",,"unisex","false","PUMA CHALLENGER AOP Medium Sports Bag Unisex","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"9114604","https://tchoozshoes.com/products/9114601","9114601"
"in_stock","Puma","Caps","tchooz","49","tchooz:9159656636673",,"USD","true",,"unisex","false","PL BB Cap","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"2645601","https://tchoozshoes.com/products/pl-bb-cap","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","135","tchooz:9155725525249",,"USD","true",,"women","false","Speedcat Go Women","2026-05-22T03:00:10Z","36","37","38","40","41",,,,,,,,"40358905","https://tchoozshoes.com/products/speedcat-go-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","75","tchooz:9155712876801",,"USD","true",,"kids","false","Puma Reb-L Jr","2026-05-22T03:00:10Z","White And Pink","White And Black",,,,,,,,,,,"39899309","https://tchoozshoes.com/products/puma-reb-l-jr","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","60","tchooz:9155712680193",,"USD","true",,"kids","false","Trinity 2 LT Come On AC+ Inf","2026-05-22T03:00:10Z","Purple",,,,,,,,,,,,"40502202","https://tchoozshoes.com/products/trinity-2-lt-come-on-ac-inf","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","100","tchooz:9155712614657",,"USD","true",,"kids","false","Trinity 2 Jr","2026-05-22T03:00:10Z","36","37","37.5","38","38.5","39",,,,,,,"40149012","https://tchoozshoes.com/products/trinity-2-jr","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","60","tchooz:9155712581889",,"USD","true",,"kids","false","Puma Smash 3.0 Badges V Inf","2026-05-22T03:00:10Z","21","22","23","24","25","26","27",,,,,,"39728701","https://tchoozshoes.com/products/puma-smash-3-0-badges-v-inf","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","65","tchooz:9155712516353",,"USD","true",,"kids","false","Puma Caven III Paw Patrol AC+ PS","2026-05-22T03:00:10Z","28","29","30","31","32","33","34","35",,,,,"40576401","https://tchoozshoes.com/products/puma-caven-iii-paw-patrol-ac-ps","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","60","tchooz:9155712483585",,"USD","true",,"kids","false","Puma Caven III Paw Patrol AC+ Inf","2026-05-22T03:00:10Z","21","22","23","24","26","25","27",,,,,,"40690001","https://tchoozshoes.com/products/puma-caven-iii-paw-patrol-ac-inf","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","65","tchooz:9155712450817",,"USD","true",,"kids","false","Puma Caven III AC+ PS","2026-05-22T03:00:10Z","White And Blue",,,,,,,,,,,,"40623905","https://tchoozshoes.com/products/puma-caven-iii-ac-ps","does_not_exist"
"in_stock","Puma","Pants","tchooz","97","tchooz:8751304147201",,"USD","true",,"women","false","T7 ALWAYS ON Straight Track Pants op Women","2026-05-22T03:00:10Z","XS","S","M","L",,,,,,,,,"62979701","https://tchoozshoes.com/products/t7-always-on-straight-track-pants-op","does_not_exist"
"in_stock","Puma","Tees","tchooz","46","tchooz:9115221197057",,"USD","true",,"men","false","TAD ESSENTIALS AOP Tee Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"52853801","https://tchoozshoes.com/products/tad-essentials-aop-tee-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","51","tchooz:9115217002753",,"USD","true",,"women","false","W RUN VELOCITY TEE (TRI-BLEND) Women","2026-05-22T03:00:10Z","XS","S","M","L",,,,,,,,,"52658001","https://tchoozshoes.com/products/w-run-velocity-tee-tri-blend-women","does_not_exist"
"in_stock","Puma","Tees","tchooz","51","tchooz:9115228963073",,"USD","true",,"men","false","RUN VELOCITY TEE Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"52660388","https://tchoozshoes.com/products/run-velocity-tee-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","105","tchooz:9155438903553",,"USD","true",,"kids","false","FPF Away Jersey Replica Jr","2026-05-22T03:00:10Z","7-8 Years","9-10 Years","11-12 Years","13-14 Years",,,,,,,,,"78329102","https://tchoozshoes.com/products/fpf-away-jersey-replica-jr","does_not_exist"
"in_stock","Puma","Suits","tchooz","113","tchooz:9155438870785",,"USD","true",,"men","false","ESS Poly Suit Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"69263001","https://tchoozshoes.com/products/ess-poly-suit-men","does_not_exist"
"in_stock","Puma","Shorts","tchooz","72","tchooz:9155438838017",,"USD","true",,"men","false","McLaren ESS Shorts Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"63745401","https://tchoozshoes.com/products/mclaren-ess-shorts-men","does_not_exist"
"in_stock","Puma","Pants","tchooz","92","tchooz:9155438805249",,"USD","true",,"men","false","McLaren ESS Pants Men","2026-05-22T03:00:10Z","S","M","L",,,,,,,,,,"63745301","https://tchoozshoes.com/products/mclaren-ess-pants-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","56","tchooz:9155438772481",,"USD","true",,"men","false","McLaren Driver2 Tee Men","2026-05-22T03:00:10Z","S","L","M","XL",,,,,,,,,"63745201","https://tchoozshoes.com/products/mclaren-driver2-tee-men","does_not_exist"
"in_stock","Puma","Polos","tchooz","74","tchooz:9155438739713",,"USD","true",,"men","false","McLaren Small Logo Polo Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"63745003","https://tchoozshoes.com/products/mclaren-small-logo-polo-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","51","tchooz:9155438706945",,"USD","true",,"men","false","McLaren Small Logo Tee Men","2026-05-22T03:00:10Z","M","L",,,,,,,,,,,"63744804","https://tchoozshoes.com/products/mclaren-small-logo-tee-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","72","tchooz:9155438674177",,"USD","true",,"men","false","BMW MMS Ess Graphic Tee Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"63489901","https://tchoozshoes.com/products/bmw-mms-ess-graphic-tee-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","72","tchooz:9155438641409",,"USD","true",,"men","false","BMW MMS Sportswear Graphic Tee II Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"63489102","https://tchoozshoes.com/products/bmw-mms-sportswear-graphic-tee-ii-men","does_not_exist"
"in_stock","Puma","Polos","tchooz","82","tchooz:9155438608641",,"USD","true",,"men","false","BMW MMS Sportswear Polo Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"63488302","https://tchoozshoes.com/products/bmw-mms-sportswear-polo-men","does_not_exist"
"in_stock","Puma","Shorts","tchooz","92","tchooz:9155438575873",,"USD","true",,"men","false","BMW MMS Sportswear Sweat Shorts 7"" Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"63488201","https://tchoozshoes.com/products/bmw-mms-sportswear-sweat-shorts-7-men","does_not_exist"
"in_stock","Puma","Tops","tchooz","55","tchooz:9155438543105",,"USD","true",,"kids","false","SPORTY CATS Relaxed Crew PS","2026-05-22T03:00:10Z","3-4 Years","4-5 Years","5-6 Years","6-7 Years",,,,,,,,,"63455102","https://tchoozshoes.com/products/sporty-cats-relaxed-crew-ps","does_not_exist"
"in_stock","Puma","Shorts","tchooz","97","tchooz:9155438510337",,"USD","true",,"men","false","Ferrari Sweat Shorts Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"63424502","https://tchoozshoes.com/products/ferrari-sweat-shorts-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","30","tchooz:9155438477569",,"USD","true",,"girls","false","T7 Baby Tee Girls","2026-05-22T03:00:10Z","Purple",,,,,,,,,,,,"62990060","https://tchoozshoes.com/products/t7-baby-tee-girls","does_not_exist"
"in_stock","Puma","Tees","tchooz","38","tchooz:9155438412033",,"USD","true",,"women","false","WARDROBE ESS Baby Tee Women","2026-05-22T03:00:10Z","XS","S","M","L",,,,,,,,,"62974501","https://tchoozshoes.com/products/wardrobe-ess-baby-tee-women","does_not_exist"
"in_stock","Puma","Shorts","tchooz","51","tchooz:9155438379265",,"USD","true",,"men","false","TAD ESSENTIALS AOP 7"" WOVEN SHORT Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"52853901","https://tchoozshoes.com/products/tad-essentials-aop-7-woven-short-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","51","tchooz:9155438346497",,"USD","true",,"men","false","PWRTRAIN FABRIC MIX TEE Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"52853599","https://tchoozshoes.com/products/pwrtrain-fabric-mix-tee-men","does_not_exist"
"in_stock","Puma","Shorts","tchooz","51","tchooz:9155438313729",,"USD","true",,"women","false","Puma Strong Cross Front Short Tight - HW 5"" Women","2026-05-22T03:00:10Z","XS","S","M","L",,,,,,,,,"52849701","https://tchoozshoes.com/products/puma-strong-cross-front-short-tight-hw-5-women","does_not_exist"
"in_stock","Puma","Tees","tchooz","46","tchooz:9155438280961",,"USD","true",,"men","false","Run Nitro Graphic Tee Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"52844901","https://tchoozshoes.com/products/run-nitro-graphic-tee-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","67","tchooz:9155438248193",,"USD","true",,"men","false","CLOUDSPUN TEE Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"52759301","https://tchoozshoes.com/products/cloudspun-tee-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","56","tchooz:9155438215425",,"USD","true",,"women","false","CLOUDSPUN RELAXED TEE Women","2026-05-22T03:00:10Z","XS","S","L",,,,,,,,,,"52745701","https://tchoozshoes.com/products/cloudspun-relaxed-tee-women","does_not_exist"
"in_stock","Puma","Shorts","tchooz","77","tchooz:9155438182657",,"USD","true",,"men","false","RUN VELOCITY 7"" SHORT Men","2026-05-22T03:00:10Z","Silver",,,,,,,,,,,,"52660882","https://tchoozshoes.com/products/run-velocity-7-short-men","does_not_exist"
"in_stock","Puma","Tanks","tchooz","36","tchooz:9155438149889",,"USD","true",,"women","false","TAD ESSENTIAL Racerback Tank Women","2026-05-22T03:00:10Z","Purple",,,,,,,,,,,,"52588760","https://tchoozshoes.com/products/tad-essential-racerback-tank-women","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","159","tchooz:9133412811009","119","USD","true","25.16","men","true","SAMBA OG Men","2026-05-22T03:00:10Z","White And Gray","45 1/3","White And Black","42 2/3","43 1/3","44",,,,,,,"IH6870","https://tchoozshoes.com/products/samba-og-men","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","175","tchooz:9120103006465","105","USD","true","40","men","true","SAMBA XLG Men","2026-05-22T03:00:10Z","White And Blue",,,,,,,,,,,,"JI3190","https://tchoozshoes.com/products/samba-xlg-men","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","159","tchooz:9115231518977",,"USD","true",,"men","false","SAMBA OG F-LIFESTYLE Men","2026-05-22T03:00:10Z","42","44","44 2/3","45 1/3",,,,,,,,,"B75806XX","https://tchoozshoes.com/products/samba-og-f-lifestyle-men","does_not_exist"
"in_stock","Puma","Jackets","tchooz","110","tchooz:9115229257985","37","USD","true","66.36","men","true","AHSFC Anniversary Track Jacket Men","2026-05-22T03:00:10Z","M",,,,,,,,,,,,"78161601","https://tchoozshoes.com/products/ahsfc-anniversary-track-jacket-men","does_not_exist"
"in_stock","Puma","Tights","tchooz","55","tchooz:9115226538241",,"USD","true",,"women","false","TAD ESSENTIAL TIGHT - H7/Women","2026-05-22T03:00:10Z","XS","S","M","L","XL",,,,,,,,"52589901","https://tchoozshoes.com/products/tad-essential-tight-h7-women","does_not_exist"
"in_stock","Puma","Shorts","tchooz","75","tchooz:9115219656961","40","USD","true","46.67","men","true","M RUN VELOCITY 2IN1 SHORT Men","2026-05-22T03:00:10Z","XXL",,,,,,,,,,,,"52661144","https://tchoozshoes.com/products/m-run-velocity-2in1-short-men","does_not_exist"
