product_key,sku_id,brand,style_code,catalog_product_name,retail_price_usd,match_type,match_score,matched_products_count,match_reason,competitor_min_price_usd,competitor_avg_price_usd,competitor_max_price_usd,num_competitors,competitors_on_sale_count,competitors_on_sale_ratio,competitors_in_stock_count,competitors_out_of_stock_count,latest_scraped_at,cheapest_competitor_name,has_competitor_data,data_freshness_hours
NEW BALANCE|IN234835,SP-5142DAE261,NEW BALANCE,IN234835,New Balance 204L Women Lifestyle Shoes Grey,171.06,exact_style,1.0,1,same normalized brand and style_code,169.0,169.0,169.0,1,0,0.0,1,0,2026-04-10T14:14:06Z,mikesport,1,1077.88
NEW BALANCE|IN234837,SP-B2EA9F6428,NEW BALANCE,IN234837,New Balance 327 Men Lifestyle Shoes Tornado,184.98,exact_style,1.0,1,same normalized brand and style_code,169.0,169.0,169.0,1,0,0.0,1,0,2026-04-10T14:14:00Z,mikesport,1,1077.88
NEW BALANCE|IN234838,SP-3B47C73D99,NEW BALANCE,IN234838,New Balance 327 Men Lifestyle Shoes Brown,180.76,exact_style,1.0,1,same normalized brand and style_code,169.0,169.0,169.0,1,0,0.0,1,0,2026-04-10T14:14:00Z,mikesport,1,1077.88
NEW BALANCE|IN234839,SP-112F8642D1,NEW BALANCE,IN234839,New Balance 327 Women Lifestyle Shoes Black,200.68,exact_style,1.0,1,same normalized brand and style_code,185.0,185.0,185.0,1,0,0.0,1,0,2026-04-10T14:14:00Z,mikesport,1,1077.88
NEW BALANCE|IN234881,SP-C80777C682,NEW BALANCE,IN234881,New Balance Essential Train Women Performance Bra Black,76.39,exact_style,1.0,1,same normalized brand and style_code,65.0,65.0,65.0,1,0,0.0,1,0,2026-04-10T14:14:00Z,mikesport,1,1077.88
NEW BALANCE|IN234882,SP-3D39AF9FF6,NEW BALANCE,IN234882,New Balance Essential Yoga Women Performance Bra Medusa Green,63.99,exact_style,1.0,1,same normalized brand and style_code,59.0,59.0,59.0,1,0,0.0,1,0,2026-04-10T14:13:57Z,mikesport,1,1077.88
NEW BALANCE|IN234884,SP-61E130E733,NEW BALANCE,IN234884,New Balance Essential Yoga Women Performance Bra Daybreak,68.1,exact_style,1.0,1,same normalized brand and style_code,59.0,59.0,59.0,1,0,0.0,1,0,2026-04-10T14:14:00Z,mikesport,1,1077.88
NEW BALANCE|IN234886,SP-E20D71253B,NEW BALANCE,IN234886,New Balance 25 Inches Essential High-Rise Women Performance 7/8 Tight Black,72.99,exact_style,1.0,1,same normalized brand and style_code,59.0,59.0,59.0,1,0,0.0,1,0,2026-04-10T14:14:00Z,mikesport,1,1077.88
NEW BALANCE|IN234908,SP-7B8C3CDB88,NEW BALANCE,IN234908,New Balance 327 Women Lifestyle Shoes Black/Sea Salt,183.9,exact_style,1.0,1,same normalized brand and style_code,169.0,169.0,169.0,1,0,0.0,1,0,2026-04-10T14:14:00Z,mikesport,1,1077.88
NEW BALANCE|IN234918,SP-B87306A6F9,NEW BALANCE,IN234918,New Balance Athletics Jersey Women Lifestyle T-Shirt Daybreak,58.59,exact_style,1.0,1,same normalized brand and style_code,49.0,49.0,49.0,1,0,0.0,1,0,2026-04-10T14:14:00Z,mikesport,1,1077.88
NEW BALANCE|IN234925,SP-016FA5F172,NEW BALANCE,IN234925,New Balance Athletic Premium Logo Relaxed Women Lifestyle Sweatshirt Big Teal,77.65,exact_style,1.0,1,same normalized brand and style_code,75.0,75.0,75.0,1,0,0.0,1,0,2026-04-10T14:13:57Z,mikesport,1,1077.88
NEW BALANCE|IN238153,SP-BB4CF55CF1,NEW BALANCE,IN238153,New Balance Athletics Kids-Boys Performanc Short Caviar,39.96,exact_style,1.0,1,same normalized brand and style_code,39.0,39.0,39.0,1,0,0.0,1,0,2026-04-10T14:14:00Z,mikesport,1,1077.88
NEW BALANCE|IN238166,SP-02EF4F091B,NEW BALANCE,IN238166,New Balance Athletics Graffiti Graphic Kids-Girls Lifestyle T-Shirt Caviar/Pink,33.41,exact_style,1.0,1,same normalized brand and style_code,35.0,35.0,35.0,1,0,0.0,1,0,2026-04-10T14:14:00Z,mikesport,1,1077.88
NEW BALANCE|NB9060,SP-B6194DA390,NEW BALANCE,NB9060,Joe Freshgoods x New Balance NB9060,87.68,exact_style,1.0,1,same normalized brand and style_code,80.0,80.0,80.0,1,1,1.0,1,0,2026-04-10T15:12:42Z,shoesworld,1,1076.9
NIKE|IM5019,SP-B39CD90660,NIKE,IM5019,NIKE Vomero Plus IM5019,92.49,exact_style,1.0,1,same normalized brand and style_code,83.0,83.0,83.0,1,0,0.0,1,0,2026-04-10T15:12:50Z,shoesworld,1,1076.9
NIKE|IN160787,SP-B677F147CF,NIKE,IN160787,Nike Air Force 1 07 Women Lifestyle Shoes White,187.87,exact_style,1.0,1,same normalized brand and style_code,207.0,207.0,207.0,1,0,0.0,1,0,2026-04-10T14:14:08Z,mikesport,1,1077.88
NIKE|IN171152,SP-DCBF4E8148,NIKE,IN171152,Nike Air Force 1 07 Men Lifestyle Shoes White/Black,213.98,exact_style,1.0,1,same normalized brand and style_code,207.0,207.0,207.0,1,0,0.0,1,0,2026-04-10T14:14:18Z,mikesport,1,1077.88
NIKE|IN195234,SP-6A8CBD0A6C,NIKE,IN195234,Nike One Girls Training Bra Black/White,35.96,exact_style,1.0,1,same normalized brand and style_code,37.0,37.0,37.0,1,0,0.0,1,0,2026-04-10T14:14:10Z,mikesport,1,1077.88
NIKE|IN199973,SP-DB0AA24C01,NIKE,IN199973,Nike Air Force 1 07 Wb Men Lifestyle Shoes Flax/Gum/Black,169.9,exact_style,1.0,1,same normalized brand and style_code,155.0,155.0,155.0,1,1,1.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
NIKE|IN203470,SP-88DFC2BCBD,NIKE,IN203470,Nike Club Boys Lifestyle Short Black/White,57.2,exact_style,1.0,1,same normalized brand and style_code,56.0,56.0,56.0,1,0,0.0,1,0,2026-04-10T14:14:34Z,mikesport,1,1077.87
NIKE|IN203565,SP-AC11618B60,NIKE,IN203565,Nike Challenger Men Running Pant Black,121.78,exact_style,1.0,1,same normalized brand and style_code,112.0,112.0,112.0,1,0,0.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
NIKE|IN204428,SP-2BEE5B126F,NIKE,IN204428,Nike Academy Team L Unisex Training Bags Cases And Luggage Black/White,91.21,exact_style,1.0,1,same normalized brand and style_code,77.0,77.0,77.0,1,0,0.0,1,0,2026-04-10T14:14:37Z,mikesport,1,1077.87
NIKE|IN204429,SP-9D3EC934A6,NIKE,IN204429,Nike Academy Team M Unisex Training Bag Black/White,77.29,exact_style,1.0,1,same normalized brand and style_code,67.0,67.0,67.0,1,0,0.0,1,0,2026-04-10T14:15:04Z,mikesport,1,1077.86
NIKE|IN204430,SP-77A5EF0131,NIKE,IN204430,Nike Academy Team M Unisex Training Bag Navy/Black/White,73.68,exact_style,1.0,1,same normalized brand and style_code,67.0,67.0,67.0,1,0,0.0,1,0,2026-04-10T14:15:04Z,mikesport,1,1077.86
NIKE|IN204651,SP-58C9C3FB4F,NIKE,IN204651,Nike Chill Knit Women Lifestyle T-Shirt Black/Sail,78.63,exact_style,1.0,1,same normalized brand and style_code,80.0,80.0,80.0,1,0,0.0,1,0,2026-04-10T14:15:00Z,mikesport,1,1077.86
NIKE|IN204722,SP-16107603B2,NIKE,IN204722,Nike Challenger Men Running Pant Smoke Grey/Black,126.92,exact_style,1.0,1,same normalized brand and style_code,112.0,112.0,112.0,1,0,0.0,1,0,2026-04-10T14:15:02Z,mikesport,1,1077.86
NIKE|IN205755,SP-0EC65E75A7,NIKE,IN205755,Nike Club Flow Men Lifestyle Short Black/White,44.87,exact_style,1.0,1,same normalized brand and style_code,43.0,43.0,43.0,1,1,1.0,1,0,2026-04-10T14:14:58Z,mikesport,1,1077.86
NIKE|IN209406,SP-5B7283A238,NIKE,IN209406,Nike Alate Curve Aop Women Training Bra Black,44.33,exact_style,1.0,1,same normalized brand and style_code,38.0,38.0,38.0,1,1,1.0,1,0,2026-04-10T14:14:55Z,mikesport,1,1077.87
NIKE|IN211236,SP-F3734633B0,NIKE,IN211236,Nike Indy Light-Support Women Training Bra Black/White,67.99,exact_style,1.0,1,same normalized brand and style_code,56.0,56.0,56.0,1,0,0.0,1,0,2026-04-10T14:14:19Z,mikesport,1,1077.88
NIKE|IN213549,SP-92437D4CE3,NIKE,IN213549,Nike Df Pacer Men Running Long Sleeve Black,86.53,exact_style,1.0,1,same normalized brand and style_code,80.0,80.0,80.0,1,0,0.0,1,0,2026-04-10T14:14:49Z,mikesport,1,1077.87
NIKE|IN217042,SP-6294EFF394,NIKE,IN217042,Nike Element Men Running Long Sleeve Armor Navy/Grey,90.54,exact_style,1.0,1,same normalized brand and style_code,76.0,76.0,76.0,1,1,1.0,1,0,2026-04-10T14:14:41Z,mikesport,1,1077.87
NIKE|IN220655,SP-853172544A,NIKE,IN220655,Nike Club Men Lifestyle Pant Black/White,86.91,exact_style,1.0,1,same normalized brand and style_code,89.0,89.0,89.0,1,0,0.0,1,0,2026-04-10T14:14:37Z,mikesport,1,1077.87
NIKE|IN220664,SP-5BABA5198D,NIKE,IN220664,Nike Club Alumni Men Lifestyle Short Black/White,74.57,exact_style,1.0,1,same normalized brand and style_code,67.0,67.0,67.0,1,0,0.0,1,0,2026-04-10T14:14:32Z,mikesport,1,1077.87
NIKE|IN220714,SP-6186950F73,NIKE,IN220714,Nike Club Men Lifestyle Pant Black/White,98.0,exact_style,1.0,1,same normalized brand and style_code,89.0,89.0,89.0,1,0,0.0,1,0,2026-04-10T14:14:37Z,mikesport,1,1077.87
NIKE|IN221359,SP-A4A12CC268,NIKE,IN221359,Nike Club French Terry Men Lifestyle Hoody Black/White,113.01,exact_style,1.0,1,same normalized brand and style_code,112.0,112.0,112.0,1,0,0.0,1,0,2026-04-10T14:14:37Z,mikesport,1,1077.87
NIKE|IN222361,SP-95F89E6174,NIKE,IN222361,Nike Academy Team S Unisex Training Bags Cases And Luggage Black/White,68.03,exact_style,1.0,1,same normalized brand and style_code,59.0,59.0,59.0,1,0,0.0,1,0,2026-04-10T14:14:37Z,mikesport,1,1077.87
NIKE|IN222373,SP-5D4B96E09C,NIKE,IN222373,Nike Air Jordan 1 Men Lifestyle Sneakers Black/White/Red,160.62,exact_style,1.0,1,same normalized brand and style_code,159.0,159.0,159.0,1,1,1.0,1,0,2026-04-10T14:14:35Z,mikesport,1,1077.87
NIKE|IN222434,SP-A39D32F242,NIKE,IN222434,Nike Club Men Lifestyle Hoody Black,66.7,exact_style,1.0,1,same normalized brand and style_code,69.0,69.0,69.0,1,1,1.0,1,0,2026-04-10T14:14:33Z,mikesport,1,1077.87
NIKE|IN222447,SP-75B1A246DD,NIKE,IN222447,Nike Club French Terry Alumni Men Lifestyle Short Grey/White,75.99,exact_style,1.0,1,same normalized brand and style_code,67.0,67.0,67.0,1,0,0.0,1,0,2026-04-10T14:14:19Z,mikesport,1,1077.88
NIKE|IN222488,SP-75279CED6C,NIKE,IN222488,Nike Air Force Men Lifestyle Shoes Summit White,183.95,exact_style,1.0,1,same normalized brand and style_code,148.0,148.0,148.0,1,1,1.0,1,0,2026-04-10T14:14:32Z,mikesport,1,1077.87
NIKE|IN226441,SP-A544BF76A8,NIKE,IN226441,Nike One Keyhole Women Training Bra Black,47.12,exact_style,1.0,1,same normalized brand and style_code,47.0,47.0,47.0,1,1,1.0,1,0,2026-04-10T14:14:24Z,mikesport,1,1077.87
NIKE|IN227178,SP-672C269E79,NIKE,IN227178,Nike Air Force 1 07 Next Nature Women Lifestyle Shoes White/Silver,137.11,exact_style,1.0,1,same normalized brand and style_code,155.0,155.0,155.0,1,1,1.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
NIKE|IN227223,SP-C11BA696DF,NIKE,IN227223,Nike Club Men Lifestyle Pant Black/White,63.57,exact_style,1.0,1,same normalized brand and style_code,66.0,66.0,66.0,1,1,1.0,1,0,2026-04-10T14:14:15Z,mikesport,1,1077.88
NIKE|IN227224,SP-678BBA12C3,NIKE,IN227224,Nike Club French Terry Men Lifestyle Hoody Blue/White,64.8,exact_style,1.0,1,same normalized brand and style_code,69.0,69.0,69.0,1,1,1.0,1,0,2026-04-10T14:14:11Z,mikesport,1,1077.88
NIKE|IN227227,SP-6BB19DF665,NIKE,IN227227,Nike Club Men Lifestyle Long Sleeve Black/White,66.75,exact_style,1.0,1,same normalized brand and style_code,63.0,63.0,63.0,1,1,1.0,1,0,2026-04-10T14:14:18Z,mikesport,1,1077.88
NIKE|IN227297,SP-F7FAFB8DB4,NIKE,IN227297,Nike Club Men Lifestyle Hoody Black/White,79.57,exact_style,1.0,1,same normalized brand and style_code,74.0,74.0,74.0,1,1,1.0,1,0,2026-04-10T14:14:11Z,mikesport,1,1077.88
NIKE|IN230183,SP-A766A3D4CB,NIKE,IN230183,Nike Air Force 1 Gs-Girls Lifestyle Shoes White/Pink,118.21,exact_style,1.0,1,same normalized brand and style_code,114.0,114.0,114.0,1,1,1.0,1,0,2026-04-10T14:14:19Z,mikesport,1,1077.88
NIKE|IN230243,SP-4068E7483B,NIKE,IN230243,Nike Club French Terry Pullover Men Lifestyle Hoody Ghost/White,74.31,exact_style,1.0,1,same normalized brand and style_code,69.0,69.0,69.0,1,1,1.0,1,0,2026-04-10T14:14:19Z,mikesport,1,1077.88
NIKE|IN230333,SP-B7486CDFB2,NIKE,IN230333,Nike One Light-Support Padded Women Training Bra Pink/Canyon Rust,51.47,exact_style,1.0,1,same normalized brand and style_code,47.0,47.0,47.0,1,1,1.0,1,0,2026-04-10T14:14:19Z,mikesport,1,1077.88
NIKE|IN230334,SP-B49F9A44F0,NIKE,IN230334,Nike Air Jordan 1 Low Se Women Lifestyle Shoes Anthracite,157.87,exact_style,1.0,1,same normalized brand and style_code,159.0,159.0,159.0,1,1,1.0,1,0,2026-04-10T14:14:14Z,mikesport,1,1077.88
NIKE|IN230459,SP-3E61C2F87F,NIKE,IN230459,Nike Air Max Pk Full-Zip Men Lifestyle Hoody Blue/Black,101.84,exact_style,1.0,1,same normalized brand and style_code,100.0,100.0,100.0,1,1,1.0,1,0,2026-04-10T14:14:14Z,mikesport,1,1077.88
NIKE|IN230472,SP-882C75963E,NIKE,IN230472,Nike Air Force 1 07 Women Lifestyle Shoes Summit White,135.55,exact_style,1.0,1,same normalized brand and style_code,148.0,148.0,148.0,1,1,1.0,1,0,2026-04-10T14:14:18Z,mikesport,1,1077.88
NIKE|IN232091,SP-76A23C6634,NIKE,IN232091,Nike Air Jordan 1 Low Men Lifestyle Shoes Black/White,162.74,exact_style,1.0,1,same normalized brand and style_code,169.0,169.0,169.0,1,1,1.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
NIKE|IN232094,SP-8F8A2E507A,NIKE,IN232094,Nike Air Jordan 1 Low Women Lifestyle Shoes Mystic Hibiscus,193.14,exact_style,1.0,1,same normalized brand and style_code,169.0,169.0,169.0,1,1,1.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
NIKE|IN232104,SP-A4B321429E,NIKE,IN232104,Nike Air Force 1 07 Lv8 Men Lifestyle Shoes Black/Wolf Grey,160.86,exact_style,1.0,1,same normalized brand and style_code,155.0,155.0,155.0,1,1,1.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
NIKE|IN232276,SP-8DEF4856DC,NIKE,IN232276,Nike Air Jordan 1 Men Lifestyle Shoes Sail/Blue/Lava/White,188.91,exact_style,1.0,1,same normalized brand and style_code,169.0,169.0,169.0,1,1,1.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
NIKE|IN232277,SP-754C50418D,NIKE,IN232277,Nike Air Force 1 07 Wb Men Lifestyle Shoes Wolf Grey/Black,179.91,exact_style,1.0,1,same normalized brand and style_code,155.0,155.0,155.0,1,1,1.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
NIKE|IN232278,SP-DC2D1E2F28,NIKE,IN232278,Nike Air Force 1 07 Gtx Men Lifestyle Shoes Fauna Brown/Black,189.35,exact_style,1.0,1,same normalized brand and style_code,194.0,194.0,194.0,1,1,1.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
NIKE|IN232283,SP-71B70A7334,NIKE,IN232283,Nike Air Fleece Boys Lifestyle Pant Black/White,78.44,exact_style,1.0,1,same normalized brand and style_code,72.0,72.0,72.0,1,1,1.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
NIKE|IN232284,SP-FD095E04D0,NIKE,IN232284,Nike Air Boys Lifestyle Pant Seaweed/Black/White,79.43,exact_style,1.0,1,same normalized brand and style_code,72.0,72.0,72.0,1,1,1.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
NIKE|IN232285,SP-4D19290060,NIKE,IN232285,Nike Air Fleece Boys Lifestyle Hoody Black/White,80.61,exact_style,1.0,1,same normalized brand and style_code,72.0,72.0,72.0,1,1,1.0,1,0,2026-04-10T14:14:07Z,mikesport,1,1077.88
NIKE|IN232335,SP-F32E6859B7,NIKE,IN232335,Nike Air Force 1 07 Vintage Women Lifestyle Shoes Burgundy/Silvr/White,189.44,exact_style,1.0,1,same normalized brand and style_code,169.0,169.0,169.0,1,1,1.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
NIKE|IN232337,SP-74302C346B,NIKE,IN232337,Nike Air Force 1 '07 Women Lifestyle Shoes Burgundy Crush,184.18,exact_style,1.0,1,same normalized brand and style_code,169.0,169.0,169.0,1,1,1.0,1,0,2026-04-10T14:14:07Z,mikesport,1,1077.88
NIKE|IN232348,SP-C3739F5327,NIKE,IN232348,Nike Air Men Lifestyle Pant Black/White,143.44,exact_style,1.0,1,same normalized brand and style_code,143.0,143.0,143.0,1,1,1.0,1,0,2026-04-10T14:14:07Z,mikesport,1,1077.88
NIKE|IN232383,SP-DBF6B755DC,NIKE,IN232383,Nike One Women Training Bra Black/White,58.66,exact_style,1.0,1,same normalized brand and style_code,54.0,54.0,54.0,1,1,1.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
NIKE|IN233573,SP-F94AB5A280,NIKE,IN233573,Nike 22 Oz Big Mouth 2.0 Unisex Training Bottle Clear/Black,8.83,exact_style,1.0,1,same normalized brand and style_code,8.0,8.0,8.0,1,1,1.0,1,0,2026-04-10T14:14:11Z,mikesport,1,1077.88
NIKE|IN235315,SP-7286ED76D8,NIKE,IN235315,Nike Air Jordan 1 Low Men Lifestyle Shoes Gym Red/White/Black,216.35,exact_style,1.0,1,same normalized brand and style_code,225.0,225.0,225.0,1,0,0.0,1,0,2026-04-10T14:13:59Z,mikesport,1,1077.88
NIKE|IN235324,SP-A09457D613,NIKE,IN235324,Nike Air Force 1 '07 Next Nature Women Lifestyle Shoes White/Linen,205.13,exact_style,1.0,1,same normalized brand and style_code,207.0,207.0,207.0,1,0,0.0,1,0,2026-04-10T14:13:59Z,mikesport,1,1077.88
NIKE|IN235361,SP-B656BCF67E,NIKE,IN235361,Nike Club Alumni French Terry Men Lifestyle Short Blue/White,63.16,exact_style,1.0,1,same normalized brand and style_code,72.0,72.0,72.0,1,0,0.0,1,0,2026-04-10T14:13:59Z,mikesport,1,1077.88
NIKE|IN235390,SP-2F91D09AA8,NIKE,IN235390,Nike (20L) Girls Lifestyle Backpack Light Magenta,68.28,exact_style,1.0,1,same normalized brand and style_code,61.0,61.0,61.0,1,0,0.0,1,0,2026-04-10T14:13:59Z,mikesport,1,1077.88
NIKE|IN237212,SP-20E0FF4DDC,NIKE,IN237212,Nike Air Jordan 1 Low Gs-Girls Lifestyle Shoes Black/White/Pink,191.59,exact_style,1.0,1,same normalized brand and style_code,164.0,164.0,164.0,1,0,0.0,1,0,2026-04-10T14:13:59Z,mikesport,1,1077.88
NIKE|IN237220,SP-E923EE9DF9,NIKE,IN237220,Nike Academy Team Unisex Football Bag Navy/Black/White,54.73,exact_style,1.0,1,same normalized brand and style_code,59.0,59.0,59.0,1,0,0.0,1,0,2026-04-10T14:13:59Z,mikesport,1,1077.88
NIKE|IN237225,SP-EF3A3CE8FD,NIKE,IN237225,Nike Air Force 1 Le Gs-Boys Lifestyle Shoes Black,204.55,exact_style,1.0,1,same normalized brand and style_code,174.0,174.0,174.0,1,0,0.0,1,0,2026-04-10T14:13:58Z,mikesport,1,1077.88
NIKE|IN237263,SP-EC9AF8E301,NIKE,IN237263,Nike Club French Terry Men Lifestyle Pant Grey/White,87.68,exact_style,1.0,1,same normalized brand and style_code,89.0,89.0,89.0,1,0,0.0,1,0,2026-04-10T14:13:59Z,mikesport,1,1077.88
NIKE|IN237307,SP-E70F8AC18A,NIKE,IN237307,Nike (20L) Boys Lifestyle Backpack Black/Orange/White,74.2,exact_style,1.0,1,same normalized brand and style_code,61.0,61.0,61.0,1,0,0.0,1,0,2026-04-10T14:13:58Z,mikesport,1,1077.88
NIKE|IN237320,SP-14615F55C9,NIKE,IN237320,Nike Club French Terry Open Hem Men Lifestyle Pant Grey/White,90.93,exact_style,1.0,1,same normalized brand and style_code,89.0,89.0,89.0,1,0,0.0,1,0,2026-04-10T14:13:59Z,mikesport,1,1077.88
NIKE|IN237333,SP-6F021B8DA6,NIKE,IN237333,Nike Challenger Winterized 12.5Cm Men Running Short Pure Platinum,81.01,exact_style,1.0,1,same normalized brand and style_code,80.0,80.0,80.0,1,0,0.0,1,0,2026-04-10T14:13:58Z,mikesport,1,1077.88
NIKE|IN237334,SP-5C52EEBFCD,NIKE,IN237334,Nike Challenger Winterized 12.5Cm Men Running Short Blue,71.84,exact_style,1.0,1,same normalized brand and style_code,80.0,80.0,80.0,1,0,0.0,1,0,2026-04-10T14:13:58Z,mikesport,1,1077.88
NIKE|IN237338,SP-23392C79BE,NIKE,IN237338,Nike Air Force 1 '07 Women Lifestyle Shoes Midnight Navy/Black,246.76,exact_style,1.0,1,same normalized brand and style_code,225.0,225.0,225.0,1,0,0.0,1,0,2026-04-10T14:13:58Z,mikesport,1,1077.88
NIKE|IN237354,SP-5B19015206,NIKE,IN237354,Nike Air Force 1 07 Premium Flowers Women Lifestyle Shoes Black/White/Gold,217.81,exact_style,1.0,1,same normalized brand and style_code,225.0,225.0,225.0,1,0,0.0,1,0,2026-04-10T14:13:59Z,mikesport,1,1077.88
NIKE|IN237500,SP-7637E3C2FF,NIKE,IN237500,Nike Fitted Women Training Long Sleeve Black,65.65,exact_style,1.0,1,same normalized brand and style_code,72.0,72.0,72.0,1,0,0.0,1,0,2026-04-10T14:13:58Z,mikesport,1,1077.88
NIKE|IN237517,SP-7DAC8BE0F9,NIKE,IN237517,Nike Air Force 1 07 Lv8 Men Lifestyle Shoes Anthracite/Grey,273.82,exact_style,1.0,1,same normalized brand and style_code,225.0,225.0,225.0,1,0,0.0,1,0,2026-04-10T14:13:58Z,mikesport,1,1077.88
NIKE|IN238476,SP-87CD96F6B8,NIKE,IN238476,Nike Brand Energy Infant-Boys Lifestyle Set Black,44.2,exact_style,1.0,1,same normalized brand and style_code,41.0,41.0,41.0,1,0,0.0,1,0,2026-04-10T14:14:00Z,mikesport,1,1077.88
NIKE|IN239482,SP-AADCC2E724,NIKE,IN239482,Nike Flex Classic 6 Packs Unisex Training Band Multicolor,12.14,exact_style,1.0,1,same normalized brand and style_code,14.0,14.0,14.0,1,0,0.0,1,0,2026-04-10T14:13:55Z,mikesport,1,1077.88
New Balance|NAME:NEW BALANCE FRESH FOAM X TRAIL MORE V3 BLACK/PINK/YELLOW WOMEN'S TRAIL SHOES,SP-7DFB8328BE,NEW BALANCE,,New Balance Fresh Foam X Trail More v3 Black/Pink/Yellow Women's Trail Shoes,79.67,same_model_family,0.98,1,same brand/category/gender with 1.00 name overlap,85.0,85.0,85.0,1,1,1.0,1,0,2026-04-10T15:12:49Z,shoesworld,1,1076.9
ON|1ME10031756,SP-2732E00DB0,ON,1ME10031756,1Me10031756 Club Hoodie Crater,147.23,exact_style,1.0,1,same normalized brand and style_code,159.0,159.0,159.0,1,0,0.0,1,0,2026-04-10T14:14:02Z,mikesport,1,1077.88
ON|IN202591,SP-C7D5ADC445,ON,IN202591,On Climate 2 Men Running Long Sleeve Black,154.12,exact_style,1.0,1,same normalized brand and style_code,145.0,145.0,145.0,1,0,0.0,1,0,2026-04-10T14:14:50Z,mikesport,1,1077.87
ON|IN205159,SP-402F2C3335,ON,IN205159,On Climate Men Running Hoody Black,174.03,exact_style,1.0,1,same normalized brand and style_code,159.0,159.0,159.0,1,0,0.0,1,0,2026-04-10T14:14:51Z,mikesport,1,1077.87
ON|IN205174,SP-48868D2AA6,ON,IN205174,On Climate Women Running Hoody Black,141.86,exact_style,1.0,1,same normalized brand and style_code,159.0,159.0,159.0,1,0,0.0,1,0,2026-04-10T14:14:51Z,mikesport,1,1077.87
ON|IN213151,SP-06A4E41C88,ON,IN213151,On Climate Men Running Hoody Denim,142.95,exact_style,1.0,1,same normalized brand and style_code,111.0,111.0,111.0,1,1,1.0,1,0,2026-04-10T14:14:51Z,mikesport,1,1077.87
ON|IN213158,SP-5368149B74,ON,IN213158,On Climate 2 Women Running Long Sleeve Black,140.53,exact_style,1.0,1,same normalized brand and style_code,145.0,145.0,145.0,1,0,0.0,1,0,2026-04-10T14:14:51Z,mikesport,1,1077.87
ON|IN218628,SP-5EEE00AE58,ON,IN218628,On Studio Women Training Bra Black,94.01,exact_style,1.0,1,same normalized brand and style_code,75.0,75.0,75.0,1,0,0.0,1,0,2026-04-10T14:14:41Z,mikesport,1,1077.87
ON|IN218636,SP-09354499DD,ON,IN218636,On Boxy Club Women Lifestyle T-Shirt White,73.65,exact_style,1.0,1,same normalized brand and style_code,65.0,65.0,65.0,1,0,0.0,1,0,2026-04-10T14:14:28Z,mikesport,1,1077.87
ON|IN219864,SP-98266B6693,ON,IN219864,On All-Day Joggers Men Lifestyle Pant Black,187.81,exact_style,1.0,1,same normalized brand and style_code,179.0,179.0,179.0,1,0,0.0,1,0,2026-04-10T14:14:26Z,mikesport,1,1077.87
ON|IN224959,SP-FAEA6F848F,ON,IN224959,On Club Boxy Women Lifestyle T-Shirt Black,73.83,exact_style,1.0,1,same normalized brand and style_code,65.0,65.0,65.0,1,0,0.0,1,0,2026-04-10T14:14:28Z,mikesport,1,1077.87
ON|IN226210,SP-BF5626A1D8,ON,IN226210,"On 5""Core Men Running Short Black",66.21,exact_style,1.0,1,same normalized brand and style_code,75.0,75.0,75.0,1,0,0.0,1,0,2026-04-10T14:14:26Z,mikesport,1,1077.87
ON|IN226216,SP-33D4752389,ON,IN226216,"On 5"" Performance Men Running Short Black",96.65,exact_style,1.0,1,same normalized brand and style_code,99.0,99.0,99.0,1,0,0.0,1,0,2026-04-10T14:14:26Z,mikesport,1,1077.87
ON|IN226223,SP-D38DD30CF0,ON,IN226223,"On 5"" Performance Women Running Short Black",91.76,exact_style,1.0,1,same normalized brand and style_code,99.0,99.0,99.0,1,0,0.0,1,0,2026-04-10T14:14:26Z,mikesport,1,1077.87
ON|IN227404,SP-B461EE0286,ON,IN227404,On Cloudboom Max 1 Men Running Shoes White/Black,359.24,exact_style,1.0,1,same normalized brand and style_code,279.0,279.0,279.0,1,0,0.0,1,0,2026-04-10T14:14:20Z,mikesport,1,1077.88
ON|IN227416,SP-64DAAC38A4,ON,IN227416,On Cloudboom Max 1 Women Running Shoes Honeydrew/Lilac,273.77,exact_style,1.0,1,same normalized brand and style_code,223.0,223.0,223.0,1,1,1.0,1,0,2026-04-10T14:14:20Z,mikesport,1,1077.88
ON|IN233209,SP-4F416D339A,ON,IN233209,On Club Collective Men Lifestyle T-Shirt White,85.57,exact_style,1.0,1,same normalized brand and style_code,79.0,79.0,79.0,1,0,0.0,1,0,2026-04-10T14:14:01Z,mikesport,1,1077.88
