competitor_product_id,competitor_name,style_code,brand_name,product_name,category,gender_target,competitor_price,competitor_sale_price,discount_pct,is_on_sale,availability,currency,sizes_available,source_url,scraped_at,data_valid
tchooz:8977064362241,tchooz,,Puma,ATTACANTO FG/AG Boys,Low Boots,boys,60.0,,,False,in_stock,USD,"[""36"", ""37"", ""37.5"", ""38"", ""38.5""]",https://tchoozshoes.com/products/10748001,2026-04-10T14:22:53Z,True
tchooz:8973163397377,tchooz,,Puma,CATS CLUB Tee PS,tees,,30.0,10.0,66.67,True,in_stock,USD,"[""4 Years"", ""5 Years"", ""6 Years""]",https://tchoozshoes.com/products/68516147,2026-04-10T14:22:53Z,True
tchooz:8973163036929,tchooz,,Puma,PUMA x SPONGEBOB T7 AOP Legging Girls,Tights,girls,59.0,5.0,91.53,True,in_stock,USD,"[""Purple""]",https://tchoozshoes.com/products/53867425,2026-04-10T14:22:53Z,True
tchooz:8973162905857,tchooz,,Puma,W STRONG FLORAL RIBBON TIGHT 7/8 Women,Tights,women,80.0,30.0,62.5,True,in_stock,USD,"[""L""]",https://tchoozshoes.com/products/52775601,2026-04-10T14:22:53Z,True
tchooz:8973162840321,tchooz,,Puma,M RUN VELOCITY TEE (POLY) Men,Tees,men,40.0,15.0,62.5,True,in_stock,USD,"[""Yellow""]",https://tchoozshoes.com/products/52660039,2026-04-10T14:22:53Z,True
tchooz:8973162807553,tchooz,,Puma,W RUN VELOCITY AOP TEE (POLY) Women,Tees,women,50.0,20.0,60.0,True,in_stock,USD,"[""Purple""]",https://tchoozshoes.com/products/52657789,2026-04-10T14:22:53Z,True
tchooz:8973162283265,tchooz,,Puma,FUTURE 8 PLAY TT V Inf,Low Boots,,60.0,20.0,66.67,True,in_stock,USD,"[""22""]",https://tchoozshoes.com/products/10840101,2026-04-10T14:22:53Z,True
tchooz:8966111756545,tchooz,,Puma,ESS No. 1 Logo Hoodie TR Men,Hoodies,men,67.0,,,False,in_stock,USD,"[""XL""]",https://tchoozshoes.com/products/68257382,2026-04-10T14:22:53Z,True
tchooz:8961435074817,tchooz,,Puma,Carina Mia Women,Low Boots,women,100.0,60.0,40.0,True,in_stock,USD,"[""36""]",https://tchoozshoes.com/products/40263713,2026-04-10T14:22:53Z,True
tchooz:8961434059009,tchooz,,Puma,Skyrocket Lite 2 Men,Low Boots,men,92.0,,,False,in_stock,USD,"[""46"", ""47""]",https://tchoozshoes.com/products/31173018,2026-04-10T14:22:53Z,True
tchooz:8961433501953,tchooz,,Puma,Cell Thrill Men,Low Boots,men,120.0,70.0,41.67,True,in_stock,USD,"[""44.5"", ""45"", ""46""]",https://tchoozshoes.com/products/31016821,2026-04-10T14:22:53Z,True
tchooz:8961433436417,tchooz,,Puma,Softride Mayve Women,Low Boots,women,123.0,,,False,in_stock,USD,"[""36"", ""37.5"", ""39"", ""40""]",https://tchoozshoes.com/products/31016003,2026-04-10T14:22:53Z,True
tchooz:8961433370881,tchooz,,Puma,X-Cell Lightspeed Women,Low Boots,women,135.0,80.0,40.74,True,in_stock,USD,"[""37""]",https://tchoozshoes.com/products/30999316,2026-04-10T14:22:53Z,True
tchooz:8961433305345,tchooz,,Puma,X-Cell Lightspeed Men,Low Boots,men,135.0,80.0,40.74,True,in_stock,USD,"[""46""]",https://tchoozshoes.com/products/30997221,2026-04-10T14:22:53Z,True
tchooz:8956553986305,tchooz,,Puma,TWEENERVERSE Sweatpants TR Girls,Pants,girls,55.0,35.0,36.36,True,in_stock,USD,"[""10 Years""]",https://tchoozshoes.com/products/68850765,2026-04-10T14:22:53Z,True
tchooz:8956553199873,tchooz,,Puma,4KEEPS ELASTIC BRA - P Women,Bras,women,42.0,25.0,40.48,True,in_stock,USD,"[""XS"", ""L""]",https://tchoozshoes.com/products/52696209,2026-04-10T14:22:53Z,True
tchooz:8956552544513,tchooz,,Puma,Softride Courtney Delicate Women,Low Boots,women,120.0,70.0,41.67,True,in_stock,USD,"[""40""]",https://tchoozshoes.com/products/31206801,2026-04-10T14:22:53Z,True
tchooz:8956550807809,tchooz,,Puma,ESS Mid Crown Beanie,Beanie,unisex,28.0,,,False,in_stock,USD,"[""X""]",https://tchoozshoes.com/products/2640006,2026-04-10T14:22:53Z,True
tchooz:8953401114881,tchooz,,Puma,STRONG COLORBLOCKTIGHT HW 7/8 Women,Tights,women,72.0,45.0,37.5,True,in_stock,USD,"[""L""]",https://tchoozshoes.com/products/52667996,2026-04-10T14:22:53Z,True
tchooz:8948707524865,tchooz,,Puma,Mostro OG Prime Women,Low Boots,women,165.0,,,False,in_stock,USD,"[""36"", ""37"", ""38"", ""39""]",https://tchoozshoes.com/products/40320609,2026-04-10T14:22:53Z,True
