retailer_name,product_name,style_code,sku_id,competitor_name,competitor_price,competitor_sale_price,is_on_sale,discount_pct,availability,currency,colorway,category,gender_target,sizes_available,source_url,scraped_at,data_valid,raw_price_text,raw_availability_text,error_message
mikesport_lb,Adidas Club Men Tennis T-Shirt Black,JF8502,,MikeSport Lebanon,54.0,,False,,in_stock,USD,Black,t-shirt,men,"[""L"", ""M"", ""S""]",https://lb.mikesport.com/products/adidas-club-men-tennis-t-shirt-black,2026-04-05T14:24:12Z,True,Regular price $ 54,in stock,
mikesport_lb,Adidas Z N E Women Sportswear Short Black,JD9569,,MikeSport Lebanon,80.0,,False,,in_stock,USD,Black,short,women,"[""L"", ""M"", ""S"", ""XS""]",https://lb.mikesport.com/products/adidas-z-n-e-women-sportswear-short-black,2026-04-05T14:24:14Z,True,Regular price $ 80,in stock,
mikesport_lb,Adidas Performance Climacool Cushioned Unisex Training Sock White/Black,JD9569,,MikeSport Lebanon,19.0,,False,,in_stock,USD,White/Black,sock,unisex,"[""2XL"", ""L"", ""M"", ""S"", ""XL"", ""XS""]",https://lb.mikesport.com/products/adidas-performance-climacool-cushioned-unisex-training-sock-white-black,2026-04-05T14:24:15Z,True,Regular price $ 19,in stock,
mikesport_lb,Adidas Essentials Baby-Boys Sportswear Set Glow Blue/White,JC9641,,MikeSport Lebanon,44.0,,False,,in_stock,USD,Glow Blue/White,set,boys,"[""3-4 Years"", ""12-18 Months"", ""2 Years"", ""2-3 Years""]",https://lb.mikesport.com/products/adidas-essentials-baby-boys-sportswear-set-glow-blue-white,2026-04-05T14:24:18Z,True,Regular price $ 44,in stock,
mikesport_lb,Adidas Essentials Baby-Girls Sportswear Set Clear Pink/White,JC9639,,MikeSport Lebanon,44.0,,False,,in_stock,USD,Clear Pink/White,set,girls,"[""3-4 Years"", ""12-18 Months"", ""2 Years"", ""2-3 Years""]",https://lb.mikesport.com/products/adidas-essentials-baby-girls-sportswear-set-clear-pink-white,2026-04-05T14:24:20Z,True,Regular price $ 44,in stock,
mikesport_lb,Adidas Train Essentials Boxy Workout Women Training T-Shirt Black,JC9555,,MikeSport Lebanon,45.0,,False,,in_stock,USD,Black,t-shirt,women,"[""L"", ""M"", ""S"", ""XS""]",https://lb.mikesport.com/products/adidas-train-essentials-boxy-workout-women-training-t-shirt-black,2026-04-05T14:24:22Z,True,Regular price $ 45,in stock,
mikesport_lb,Adidas Club Pleat Kids-Girls Tennis Skort White,JC6727,,MikeSport Lebanon,61.0,,False,,in_stock,USD,White,skort,girls,"[""9-10 Years"", ""11-12 Years"", ""13-14 Years""]",https://lb.mikesport.com/products/adidas-club-pleat-kids-girls-tennis-skort-white,2026-04-05T14:24:24Z,True,Regular price $ 61,in stock,
mikesport_lb,Adidas Performance Climacool Cushioned Unisex Training Sock Black/White/Grey,JC6413,,MikeSport Lebanon,19.0,,False,,in_stock,USD,Black/White/Grey,sock,unisex,"[""L"", ""M"", ""S"", ""XL"", ""XS""]",https://lb.mikesport.com/products/adidas-performance-climacool-cushioned-unisex-training-sock-black-white-grey,2026-04-05T14:24:26Z,True,Regular price $ 19,in stock,
mikesport_lb,Adidas Baseball Unisex Original Cap Black,JC6023,,MikeSport Lebanon,29.0,,False,,in_stock,USD,"baseball cap has it all. The cotton twill build gives it a soft, durable feel that only gets better the more you wear it. The classic Trefoil on the front adds a sporty finish. Highlights: D-Ring Closure Pre-Curved Brim Composition: 100% Cotton Color: Black",cap,unisex,[],https://lb.mikesport.com/products/adidas-baseball-unisex-original-cap-black-1,2026-04-05T14:24:28Z,True,Regular price $ 29,in stock,
mikesport_lb,Adidas Handball Spezial Men Original Shoes Clay/Beige/Gum,IH9761,,MikeSport Lebanon,159.0,,False,,in_stock,USD,Clay/Beige/Gum,shoes,men,"[""46 EU"", ""41 1/3 EU"", ""42 EU"", ""43 1/3 EU"", ""44 EU""]",https://lb.mikesport.com/products/adidas-handball-spezial-men-original-shoes-clay-beige-gum,2026-04-05T14:24:30Z,True,Regular price $ 159,in stock,
