style_code,comparison_match_type,comparison_availability_relation,comparison_sale_relation,comparison_category_overlap,comparison_category_overlap_values,comparison_gender_overlap,comparison_gender_overlap_values,comparison_colorway_overlap,comparison_colorway_overlap_values,comparison_price_status,comparison_currency_match,comparison_fx_rate_lbp_per_usd,comparison_same_current_price,comparison_current_price_diff,comparison_current_price_diff_usd,comparison_current_price_diff_lbp,comparison_current_price_diff_pct_vs_adidas,comparison_current_price_diff_pct_vs_adidas_usd,comparison_current_price_relation,comparison_cheaper_retailer,comparison_same_discount_pct,comparison_discount_pct_diff,comparison_discount_relation,comparison_higher_discount_retailer,mikesport_row_count,mikesport_has_duplicate_rows,mikesport_product_name,mikesport_product_names,mikesport_source_url,mikesport_source_urls,mikesport_source_url_count,mikesport_category,mikesport_categories,mikesport_gender_target,mikesport_gender_targets,mikesport_colorway,mikesport_colorways,mikesport_availability_summary,mikesport_availability_values,mikesport_in_stock_count,mikesport_out_of_stock_count,mikesport_unknown_stock_count,mikesport_sizes_available,mikesport_sizes_count,mikesport_currency,mikesport_currency_values,mikesport_current_price_min,mikesport_current_price_max,mikesport_current_price_min_usd,mikesport_current_price_max_usd,mikesport_current_price_min_lbp,mikesport_current_price_max_lbp,mikesport_regular_price_min,mikesport_regular_price_max,mikesport_regular_price_min_usd,mikesport_regular_price_max_usd,mikesport_regular_price_min_lbp,mikesport_regular_price_max_lbp,mikesport_sale_price_min,mikesport_sale_price_max,mikesport_sale_price_min_usd,mikesport_sale_price_max_usd,mikesport_sale_price_min_lbp,mikesport_sale_price_max_lbp,mikesport_discount_pct_min,mikesport_discount_pct_max,mikesport_any_on_sale,mikesport_all_on_sale,adidas_row_count,adidas_has_duplicate_rows,adidas_product_name,adidas_product_names,adidas_source_url,adidas_source_urls,adidas_source_url_count,adidas_category,adidas_categories,adidas_gender_target,adidas_gender_targets,adidas_colorway,adidas_colorways,adidas_availability_summary,adidas_availability_values,adidas_in_stock_count,adidas_out_of_stock_count,adidas_unknown_stock_count,adidas_sizes_available,adidas_sizes_count,adidas_currency,adidas_currency_values,adidas_current_price_min,adidas_current_price_max,adidas_current_price_min_usd,adidas_current_price_max_usd,adidas_current_price_min_lbp,adidas_current_price_max_lbp,adidas_regular_price_min,adidas_regular_price_max,adidas_regular_price_min_usd,adidas_regular_price_max_usd,adidas_regular_price_min_lbp,adidas_regular_price_max_lbp,adidas_sale_price_min,adidas_sale_price_max,adidas_sale_price_min_usd,adidas_sale_price_max_usd,adidas_sale_price_min_lbp,adidas_sale_price_max_lbp,adidas_discount_pct_min,adidas_discount_pct_max,adidas_any_on_sale,adidas_all_on_sale,comparison_notes
JQ5081,exact_style_code,both_in_stock,neither_on_sale,False,,True,men,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Questar 3 Men Running Shoes White/Black/Ruby,Adidas Questar 3 Men Running Shoes White/Black/Ruby,https://lb.mikesport.com/products/adidas-questar-3-men-running-shoes-white-black-ruby,https://lb.mikesport.com/products/adidas-questar-3-men-running-shoes-white-black-ruby,1,shoes,shoes,men,men,Cloud White/Core Black/Pure Ruby,Cloud White/Core Black/Pure Ruby,in_stock,in_stock,1,0,0,44 2/3 EU | 46 EU | 46 2/3 EU | 41 1/3 EU | 42 EU | 44 EU,6,USD,USD,126.0,126.0,126.0,126.0,11340000.0,11340000.0,126.0,126.0,126.0,126.0,11340000.0,11340000.0,,,,,,,,,False,False,1,False,"Questar 3 Running Shoes, White","Questar 3 Running Shoes, White",https://www.adidas.com.lb/en/adidas-questar-3-running-shoes-white/A7_JQ5081_ONE.html,https://www.adidas.com.lb/en/adidas-questar-3-running-shoes-white/A7_JQ5081_ONE.html,1,Running,Running,men,men,White,White,in_stock,in_stock,1,0,0,40 | 40 2/3 | 41 1/3 | 42 | 42 2/3 | 43 1/3 | 44 | 44 2/3 | 45 1/3 | 46 | 46 2/3 | 48,12,LBP,LBP,11340000.0,11340000.0,126.0,126.0,11340000.0,11340000.0,11340000.0,11340000.0,126.0,126.0,11340000.0,11340000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JQ6055,exact_style_code,both_in_stock,both_on_sale,True,Shoes,True,women,False,,normalized_compare,False,90000.0,False,5.0,5.0,450000.0,8.77,8.77,adidas_cheaper,adidas_lb,False,-4.89,adidas_higher_discount,adidas_lb,1,False,Adidas Breaknet 3.0 Women Sportswear Shoes White/Glow Blue,Adidas Breaknet 3.0 Women Sportswear Shoes White/Glow Blue,https://lb.mikesport.com/products/adidas-breaknet-3-0-women-sportswear-shoes-white-glow-blue,https://lb.mikesport.com/products/adidas-breaknet-3-0-women-sportswear-shoes-white-glow-blue,1,shoes,shoes,women,women,Core White / Glow Blue / Off White,Core White / Glow Blue / Off White,in_stock,in_stock,1,0,0,38 EU | 38 2/3 EU | 39 1/3 EU | 40 EU,4,USD,USD,62.0,62.0,62.0,62.0,5580000.0,5580000.0,89.0,89.0,89.0,89.0,8010000.0,8010000.0,62.0,62.0,62.0,62.0,5580000.0,5580000.0,30.34,30.34,True,True,1,False,"Breaknet 3.0 Shoes, White","Breaknet 3.0 Shoes, White",https://www.adidas.com.lb/en/adidas-outlet-breaknet-3.0-shoes-white/A9_JQ6055_ONE.html,https://www.adidas.com.lb/en/adidas-outlet-breaknet-3.0-shoes-white/A9_JQ6055_ONE.html,1,Shoes,Shoes,women,women,White,White,in_stock,in_stock,1,0,0,37 1/3 | 38 | 38 2/3,3,LBP,LBP,5130000.0,5130000.0,57.0,57.0,5130000.0,5130000.0,7920000.0,7920000.0,88.0,88.0,7920000.0,7920000.0,5130000.0,5130000.0,57.0,57.0,5130000.0,5130000.0,35.23,35.23,True,True,
JQ6861,exact_style_code,both_in_stock,neither_on_sale,False,,False,,False,,normalized_compare,False,90000.0,False,2.0,2.0,180000.0,1.59,1.59,adidas_cheaper,adidas_lb,True,0.0,neither_discounted,tie,1,False,Adidas Initiation Men Basketball Shoes Lucid Lime/Black,Adidas Initiation Men Basketball Shoes Lucid Lime/Black,https://lb.mikesport.com/products/adidas-initiation-men-basketball-shoes-lucid-lime-black,https://lb.mikesport.com/products/adidas-initiation-men-basketball-shoes-lucid-lime-black,1,shoes,shoes,men,men,Lucid Lime/Black,Lucid Lime/Black,in_stock,in_stock,1,0,0,44 2/3 EU | 45 1/3 EU | 46 EU | 46 2/3 EU | 47 1/3 EU | 40 2/3 EU | 41 1/3 EU | 42 EU | 42 2/3 EU | 43 1/3 EU | 44 EU,11,USD,USD,128.0,128.0,128.0,128.0,11520000.0,11520000.0,128.0,128.0,128.0,128.0,11520000.0,11520000.0,,,,,,,,,False,False,1,False,"Unisex Adidas Initiation Shoes, Green","Unisex Adidas Initiation Shoes, Green",https://www.adidas.com.lb/en/adidas-unisex-adidas-initiation-shoes-green/A7_JQ6861_ONE.html,https://www.adidas.com.lb/en/adidas-unisex-adidas-initiation-shoes-green/A7_JQ6861_ONE.html,1,Basketball,Basketball,unisex,unisex,Green,Green,in_stock,in_stock,1,0,0,41 1/3 | 42 | 42 2/3 | 43 1/3 | 44 | 44 2/3 | 45 1/3 | 46,8,LBP,LBP,11340000.0,11340000.0,126.0,126.0,11340000.0,11340000.0,11340000.0,11340000.0,126.0,126.0,11340000.0,11340000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JQ9497,exact_style_code,both_in_stock,neither_on_sale,False,,False,,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Anthony Edwards 2 Men Basketball Shoes Silver Metallic/Ruby,Adidas Anthony Edwards 2 Men Basketball Shoes Silver Metallic/Ruby,https://lb.mikesport.com/products/adidas-anthony-edwards-2-men-basketball-shoes-silver-metallic-ruby,https://lb.mikesport.com/products/adidas-anthony-edwards-2-men-basketball-shoes-silver-metallic-ruby,1,shoes,shoes,men,men,Silver Metallic/Pure Ruby/Black,Silver Metallic/Pure Ruby/Black,in_stock,in_stock,1,0,0,44 2/3 EU | 45 1/3 EU | 46 EU | 46 2/3 EU | 47 1/3 EU | 40 EU | 40 2/3 EU | 41 1/3 EU | 42 EU | 42 2/3 EU | 43 1/3 EU | 44 EU,12,USD,USD,191.0,191.0,191.0,191.0,17190000.0,17190000.0,191.0,191.0,191.0,191.0,17190000.0,17190000.0,,,,,,,,,False,False,1,False,"Unisex Anthony Edwards 2 Shoes, Grey","Unisex Anthony Edwards 2 Shoes, Grey",https://www.adidas.com.lb/en/adidas-unisex-anthony-edwards-2-shoes-grey/A7_JQ9497_ONE.html,https://www.adidas.com.lb/en/adidas-unisex-anthony-edwards-2-shoes-grey/A7_JQ9497_ONE.html,1,Basketball,Basketball,unisex,unisex,Grey,Grey,in_stock,in_stock,1,0,0,40 2/3 | 41 1/3 | 42 | 42 2/3 | 43 1/3 | 44 | 44 2/3 | 45 1/3 | 46 | 47 1/3,10,LBP,LBP,17190000.0,17190000.0,191.0,191.0,17190000.0,17190000.0,17190000.0,17190000.0,191.0,191.0,17190000.0,17190000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR0287,exact_style_code,both_in_stock,neither_on_sale,False,,False,,False,,normalized_compare,False,90000.0,False,-1.0,-1.0,-90000.0,-0.48,-0.48,mikesport_cheaper,mikesport_lb,True,0.0,neither_discounted,tie,1,False,Adidas Adistar 4 Women Running Shoes Mint/Metallic,Adidas Adistar 4 Women Running Shoes Mint/Metallic,https://lb.mikesport.com/products/adidas-adistar-4-women-running-shoes-mint-metallic,https://lb.mikesport.com/products/adidas-adistar-4-women-running-shoes-mint-metallic,1,shoes,shoes,women,women,Halo Mint/Zero Metalic/Lime Burst,Halo Mint/Zero Metalic/Lime Burst,in_stock,in_stock,1,0,0,36 2/3 EU | 38 EU | 38 2/3 EU | 39 1/3 EU | 40 2/3 EU,5,USD,USD,207.0,207.0,207.0,207.0,18630000.0,18630000.0,207.0,207.0,207.0,207.0,18630000.0,18630000.0,,,,,,,,,False,False,1,False,"Adistar 4 Running Shoes, Green","Adistar 4 Running Shoes, Green",https://www.adidas.com.lb/en/adidas-adistar-4-running-shoes-green/A7_JR0287_ONE.html,https://www.adidas.com.lb/en/adidas-adistar-4-running-shoes-green/A7_JR0287_ONE.html,1,Running,Running,men,men,Green,Green,in_stock,in_stock,1,0,0,37 1/3 | 38 | 38 2/3 | 39 1/3 | 40,5,LBP,LBP,18720000.0,18720000.0,208.0,208.0,18720000.0,18720000.0,18720000.0,18720000.0,208.0,208.0,18720000.0,18720000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR0310,exact_style_code,both_in_stock,neither_on_sale,False,,True,men,False,,normalized_compare,False,90000.0,False,-1.0,-1.0,-90000.0,-0.48,-0.48,mikesport_cheaper,mikesport_lb,True,0.0,neither_discounted,tie,1,False,Adidas Adistar 4 Men Running Shoes Ink/Lime Burst,Adidas Adistar 4 Men Running Shoes Ink/Lime Burst,https://lb.mikesport.com/products/adidas-adistar-4-men-running-shoes-ink-lime-burst,https://lb.mikesport.com/products/adidas-adistar-4-men-running-shoes-ink-lime-burst,1,shoes,shoes,men,men,Aurora Ink/Preloved Ink/Lime Burst,Aurora Ink/Preloved Ink/Lime Burst,in_stock,in_stock,1,0,0,42 EU,1,USD,USD,207.0,207.0,207.0,207.0,18630000.0,18630000.0,207.0,207.0,207.0,207.0,18630000.0,18630000.0,,,,,,,,,False,False,1,False,"Adistar 4 Running Shoes, Blue","Adistar 4 Running Shoes, Blue",https://www.adidas.com.lb/en/adidas-adistar-4-running-shoes-blue/A7_JR0310_ONE.html,https://www.adidas.com.lb/en/adidas-adistar-4-running-shoes-blue/A7_JR0310_ONE.html,1,Running,Running,men,men,Blue,Blue,in_stock,in_stock,1,0,0,43 1/3 | 44,2,LBP,LBP,18720000.0,18720000.0,208.0,208.0,18720000.0,18720000.0,18720000.0,18720000.0,208.0,208.0,18720000.0,18720000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR2253,exact_style_code,both_in_stock,neither_on_sale,True,Shoes,False,,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Anthony Edwards 2 Gs Basketball Shoes Pink/Black/Red,Adidas Anthony Edwards 2 Gs Basketball Shoes Pink/Black/Red,https://lb.mikesport.com/products/adidas-anthony-edwards-2-gs-basketball-shoes-pink-black-red,https://lb.mikesport.com/products/adidas-anthony-edwards-2-gs-basketball-shoes-pink-black-red,1,shoes,shoes,kids,kids,Lucid Pink/Black/Lucid Red,Lucid Pink/Black/Lucid Red,in_stock,in_stock,1,0,0,36 2/3 EU | 38 EU | 38 2/3 EU | 39 1/3 EU | 40 EU,5,USD,USD,159.0,159.0,159.0,159.0,14310000.0,14310000.0,159.0,159.0,159.0,159.0,14310000.0,14310000.0,,,,,,,,,False,False,1,False,"Kids Unisex Anthony Edwards 2 J Shoes, Pink","Kids Unisex Anthony Edwards 2 J Shoes, Pink",https://www.adidas.com.lb/en/adidas-kids-unisex-anthony-edwards-2-j-shoes-pink/A7_JR2253_ONE.html,https://www.adidas.com.lb/en/adidas-kids-unisex-anthony-edwards-2-j-shoes-pink/A7_JR2253_ONE.html,1,Shoes,Shoes,unisex,unisex,Pink,Pink,in_stock,in_stock,1,0,0,36 | 37 1/3 | 38 | 38 2/3 | 39 1/3 | 40,6,LBP,LBP,14310000.0,14310000.0,159.0,159.0,14310000.0,14310000.0,14310000.0,14310000.0,159.0,159.0,14310000.0,14310000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR2280,exact_style_code,both_in_stock,neither_on_sale,False,,True,men,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Supernova Rise 3 Men Running Shoes Core Black/Carbon,Adidas Supernova Rise 3 Men Running Shoes Core Black/Carbon,https://lb.mikesport.com/products/adidas-supernova-rise-3-men-running-shoes-core-black-carbon,https://lb.mikesport.com/products/adidas-supernova-rise-3-men-running-shoes-core-black-carbon,1,shoes,shoes,men,men,Core Black/Carbon,Core Black/Carbon,in_stock,in_stock,1,0,0,45 1/3 EU | 46 2/3 EU | 41 1/3 EU | 42 EU | 42 2/3 EU | 43 1/3 EU | 44 EU,7,USD,USD,208.0,208.0,208.0,208.0,18720000.0,18720000.0,208.0,208.0,208.0,208.0,18720000.0,18720000.0,,,,,,,,,False,False,1,False,"Supernova Rise 3 Running Shoes, Black","Supernova Rise 3 Running Shoes, Black",https://www.adidas.com.lb/en/adidas-supernova-rise-3-running-shoes-black/A7_JR2280_ONE.html,https://www.adidas.com.lb/en/adidas-supernova-rise-3-running-shoes-black/A7_JR2280_ONE.html,1,Running,Running,men,men,Black,Black,in_stock,in_stock,1,0,0,41 1/3 | 42 | 42 2/3 | 43 1/3 | 44 | 44 2/3 | 45 1/3,7,LBP,LBP,18720000.0,18720000.0,208.0,208.0,18720000.0,18720000.0,18720000.0,18720000.0,208.0,208.0,18720000.0,18720000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR2852,exact_style_code,both_in_stock,neither_on_sale,False,,True,unisex,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Copa Pure 3 League Turf Unisex Football Shoes White/Black/Lemon,Adidas Copa Pure 3 League Turf Unisex Football Shoes White/Black/Lemon,https://lb.mikesport.com/products/adidas-copa-pure-3-league-turf-unisex-football-shoes-white-black-lemon,https://lb.mikesport.com/products/adidas-copa-pure-3-league-turf-unisex-football-shoes-white-black-lemon,1,shoes,shoes,unisex,unisex,Core Black/Cloud White/Lucid Lemon,Core Black/Cloud White/Lucid Lemon,in_stock,in_stock,1,0,0,45 1/3 EU | 46 EU | 46 2/3 EU | 40 2/3 EU | 41 1/3 EU | 42 EU | 42 2/3 EU,7,USD,USD,126.0,126.0,126.0,126.0,11340000.0,11340000.0,126.0,126.0,126.0,126.0,11340000.0,11340000.0,,,,,,,,,False,False,1,False,"Unisex Copa Pure 3 League Turf Boots, Black","Unisex Copa Pure 3 League Turf Boots, Black",https://www.adidas.com.lb/en/adidas-unisex-copa-pure-3-league-turf-boots-black/A7_JR2852_ONE.html,https://www.adidas.com.lb/en/adidas-unisex-copa-pure-3-league-turf-boots-black/A7_JR2852_ONE.html,1,Football,Football,unisex,unisex,Black,Black,in_stock,in_stock,1,0,0,39 1/3 | 40 | 40 2/3 | 41 1/3 | 42 | 42 2/3 | 43 1/3 | 44 | 44 2/3 | 45 1/3 | 46,11,LBP,LBP,11340000.0,11340000.0,126.0,126.0,11340000.0,11340000.0,11340000.0,11340000.0,126.0,126.0,11340000.0,11340000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR3089,exact_style_code,both_in_stock,neither_on_sale,False,,True,women,False,,normalized_compare,False,90000.0,False,1.0,1.0,90000.0,1.14,1.14,adidas_cheaper,adidas_lb,True,0.0,neither_discounted,tie,1,False,Adidas Runfalcon 5 Women Running Shoes White/Purple/Blue,Adidas Runfalcon 5 Women Running Shoes White/Purple/Blue,https://lb.mikesport.com/products/adidas-runfalcon-5-women-running-shoes-white-purple-blue,https://lb.mikesport.com/products/adidas-runfalcon-5-women-running-shoes-white-purple-blue,1,shoes,shoes,women,women,White/Purple Burst/Semi Blue Burst,White/Purple Burst/Semi Blue Burst,in_stock,in_stock,1,0,0,36 2/3 EU | 37 1/3 EU | 38 EU | 38 2/3 EU | 39 1/3 EU | 40 EU | 40 2/3 EU | 41 1/3 EU,8,USD,USD,89.0,89.0,89.0,89.0,8010000.0,8010000.0,89.0,89.0,89.0,89.0,8010000.0,8010000.0,,,,,,,,,False,False,1,False,"Runfalcon 5 Running Shoes, White","Runfalcon 5 Running Shoes, White",https://www.adidas.com.lb/en/adidas-runfalcon-5-running-shoes-white/A7_JR3089_ONE.html,https://www.adidas.com.lb/en/adidas-runfalcon-5-running-shoes-white/A7_JR3089_ONE.html,1,Running,Running,women,women,White,White,in_stock,in_stock,1,0,0,36 2/3 | 37 1/3 | 38 | 38 2/3 | 39 1/3 | 40,6,LBP,LBP,7920000.0,7920000.0,88.0,88.0,7920000.0,7920000.0,7920000.0,7920000.0,88.0,88.0,7920000.0,7920000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR3236,exact_style_code,both_in_stock,neither_on_sale,False,,True,women,False,,normalized_compare,False,90000.0,False,1.0,1.0,90000.0,1.32,1.32,adidas_cheaper,adidas_lb,True,0.0,neither_discounted,tie,1,False,Adidas Duramo Rc2 Women Running Shoes Cloud White,Adidas Duramo Rc2 Women Running Shoes Cloud White,https://lb.mikesport.com/products/adidas-duramo-rc2-women-running-shoes-cloud-white,https://lb.mikesport.com/products/adidas-duramo-rc2-women-running-shoes-cloud-white,1,shoes,shoes,women,women,Cloud White / Grey Five / Halo Silver,Cloud White / Grey Five / Halo Silver,in_stock,in_stock,1,0,0,36 2/3 EU | 37 1/3 EU | 38 EU | 38 2/3 EU | 39 1/3 EU | 40 EU | 40 2/3 EU | 41 1/3 EU,8,USD,USD,77.0,77.0,77.0,77.0,6930000.0,6930000.0,77.0,77.0,77.0,77.0,6930000.0,6930000.0,,,,,,,,,False,False,1,False,"Duramo RC2 Running Shoes, White","Duramo RC2 Running Shoes, White",https://www.adidas.com.lb/en/adidas-duramo-rc2-running-shoes-white/A7_JR3236_ONE.html,https://www.adidas.com.lb/en/adidas-duramo-rc2-running-shoes-white/A7_JR3236_ONE.html,1,Running,Running,women,women,White,White,in_stock,in_stock,1,0,0,36 2/3 | 37 1/3 | 38 2/3 | 40 | 40 2/3,5,LBP,LBP,6840000.0,6840000.0,76.0,76.0,6840000.0,6840000.0,6840000.0,6840000.0,76.0,76.0,6840000.0,6840000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR3312,exact_style_code,both_in_stock,neither_on_sale,True,Shoes,False,,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Predator League Fold-Over Tongue Firm Ground Kids Football Shoes Iron Metallic,Adidas Predator League Fold-Over Tongue Firm Ground Kids Football Shoes Iron Metallic,https://lb.mikesport.com/products/adidas-predator-league-fold-over-tongue-firm-ground-kids-football-shoes-iron-metallic,https://lb.mikesport.com/products/adidas-predator-league-fold-over-tongue-firm-ground-kids-football-shoes-iron-metallic,1,shoes,shoes,kids,kids,Iron Metallic / Zero Metalic / Lucid Red,Iron Metallic / Zero Metalic / Lucid Red,in_stock,in_stock,1,0,0,33 EU | 35 EU | 36 EU | 36 2/3 EU | 37 1/3 EU | 38 EU | 38 2/3 EU,7,USD,USD,126.0,126.0,126.0,126.0,11340000.0,11340000.0,126.0,126.0,126.0,126.0,11340000.0,11340000.0,,,,,,,,,False,False,1,False,"Kids Unisex PREDATOR LEAGUE Fold-Over Tongue Firm Ground Football Boots, Grey","Kids Unisex PREDATOR LEAGUE Fold-Over Tongue Firm Ground Football Boots, Grey",https://www.adidas.com.lb/en/adidas-kids-unisex-predator-league-fold-over-tongue-firm-ground-football-boots-grey/A7_JR3312_ONE.html,https://www.adidas.com.lb/en/adidas-kids-unisex-predator-league-fold-over-tongue-firm-ground-football-boots-grey/A7_JR3312_ONE.html,1,Shoes,Shoes,unisex,unisex,Grey,Grey,in_stock,in_stock,1,0,0,28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36 | 37 1/3,10,LBP,LBP,11340000.0,11340000.0,126.0,126.0,11340000.0,11340000.0,11340000.0,11340000.0,126.0,126.0,11340000.0,11340000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR3629,exact_style_code,both_in_stock,adidas_only_on_sale,True,Shoes,True,women,False,,normalized_compare,False,90000.0,False,56.0,56.0,5040000.0,54.37,54.37,adidas_cheaper,adidas_lb,False,-35.22,adidas_only_discounted,adidas_lb,1,False,Adidas Handball Spezial Women Originals Shoes Grey/Quartz/Gum,Adidas Handball Spezial Women Originals Shoes Grey/Quartz/Gum,https://lb.mikesport.com/products/adidas-handball-spezial-women-originals-shoes-grey-quartz-gum,https://lb.mikesport.com/products/adidas-handball-spezial-women-originals-shoes-grey-quartz-gum,1,shoes,shoes,women,women,combinations and the adidas Originals vibe make this pair a must-have for anyone looking to make a statement with their footwear. Highlights: Regular fit Lace closure Composition: Leather upper Synthetic lining Rubber outsole Color: Orbit Grey/Wonder Quartz/Gum,combinations and the adidas Originals vibe make this pair a must-have for anyone looking to make a statement with their footwear. Highlights: Regular fit Lace closure Composition: Leather upper Synthetic lining Rubber outsole Color: Orbit Grey/Wonder Quartz/Gum,in_stock,in_stock,1,0,0,39 1/3 EU,1,USD,USD,159.0,159.0,159.0,159.0,14310000.0,14310000.0,159.0,159.0,159.0,159.0,14310000.0,14310000.0,,,,,,,,,False,False,1,False,"Handball Spezial Shoes, Grey","Handball Spezial Shoes, Grey",https://www.adidas.com.lb/en/adidas-outlet-handball-spezial-shoes-grey/A9_JR3629_ONE.html,https://www.adidas.com.lb/en/adidas-outlet-handball-spezial-shoes-grey/A9_JR3629_ONE.html,1,Shoes,Shoes,women,women,Grey,Grey,in_stock,in_stock,1,0,0,36 | 36 2/3 | 37 1/3 | 38 | 38 2/3 | 39 1/3,6,LBP,LBP,9270000.0,9270000.0,103.0,103.0,9270000.0,9270000.0,14310000.0,14310000.0,159.0,159.0,14310000.0,14310000.0,9270000.0,9270000.0,103.0,103.0,9270000.0,9270000.0,35.22,35.22,True,True,
JR4668,exact_style_code,both_in_stock,neither_on_sale,False,,True,women,False,,normalized_compare,False,90000.0,False,2.0,2.0,180000.0,0.96,0.96,adidas_cheaper,adidas_lb,True,0.0,neither_discounted,tie,1,False,Adidas Dropset 4 Women Training Shoes Ice Purple/Fig/Blue,Adidas Dropset 4 Women Training Shoes Ice Purple/Fig/Blue,https://lb.mikesport.com/products/adidas-dropset-4-women-training-shoes-ice-purple-fig-blue,https://lb.mikesport.com/products/adidas-dropset-4-women-training-shoes-ice-purple-fig-blue,1,shoes,shoes,women,women,Ice Purple/Preloved Fig/Ray Blue,Ice Purple/Preloved Fig/Ray Blue,in_stock,in_stock,1,0,0,39 1/3 EU | 40 EU | 40 2/3 EU | 41 1/3 EU,4,USD,USD,210.0,210.0,210.0,210.0,18900000.0,18900000.0,210.0,210.0,210.0,210.0,18900000.0,18900000.0,,,,,,,,,False,False,1,False,"Dropset 4 Training Shoes, Purple","Dropset 4 Training Shoes, Purple",https://www.adidas.com.lb/en/adidas-dropset-4-training-shoes-purple/A7_JR4668_ONE.html,https://www.adidas.com.lb/en/adidas-dropset-4-training-shoes-purple/A7_JR4668_ONE.html,1,Training,Training,women,women,Purple,Purple,in_stock,in_stock,1,0,0,36 2/3 | 37 1/3 | 38 | 38 2/3 | 39 1/3 | 40,6,LBP,LBP,18720000.0,18720000.0,208.0,208.0,18720000.0,18720000.0,18720000.0,18720000.0,208.0,208.0,18720000.0,18720000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR4677,exact_style_code,both_in_stock,neither_on_sale,False,,True,men,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Dropset 4 Men Training Shoes Core Black,Adidas Dropset 4 Men Training Shoes Core Black,https://lb.mikesport.com/products/adidas-dropset-4-men-training-shoes-core-black,https://lb.mikesport.com/products/adidas-dropset-4-men-training-shoes-core-black,1,shoes,shoes,men,men,Core Black / Aurora Onix / Lucid Orange,Core Black / Aurora Onix / Lucid Orange,in_stock,in_stock,1,0,0,44 2/3 EU | 45 1/3 EU | 46 EU | 46 2/3 EU | 41 1/3 EU | 42 EU | 42 2/3 EU | 43 1/3 EU | 44 EU,9,USD,USD,208.0,208.0,208.0,208.0,18720000.0,18720000.0,208.0,208.0,208.0,208.0,18720000.0,18720000.0,,,,,,,,,False,False,1,False,"Dropset 4 Training Shoes, Black","Dropset 4 Training Shoes, Black",https://www.adidas.com.lb/en/adidas-dropset-4-training-shoes-black/A7_JR4677_ONE.html,https://www.adidas.com.lb/en/adidas-dropset-4-training-shoes-black/A7_JR4677_ONE.html,1,Running,Running,men,men,Black,Black,in_stock,in_stock,1,0,0,42 2/3,1,LBP,LBP,18720000.0,18720000.0,208.0,208.0,18720000.0,18720000.0,18720000.0,18720000.0,208.0,208.0,18720000.0,18720000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
