style_code,mikesport_product,adidas_product,mikesport_price_original,mikesport_currency,adidas_price_original,adidas_currency,mikesport_price_usd,adidas_price_usd,mikesport_price_lbp,adidas_price_lbp,same_price,cheaper_retailer,more_expensive_retailer,price_relation,price_diff_usd,price_diff_lbp
JZ7695,Adidas Adi365 Climacool Men Running T-Shirt White,"adi365 Climacool T-Shirt, White",54.0,USD,4860000.0,LBP,54.0,54.0,4860000.0,4860000.0,True,tie,tie,same_price,0.0,0.0
JZ7700,Adidas Adi365 Climacool Men Running T-Shirt Dusky Orange,"Adi365 Climacool T-Shirt, Orange",54.0,USD,4860000.0,LBP,54.0,54.0,4860000.0,4860000.0,True,tie,tie,same_price,0.0,0.0
JZ7717,Adidas Adi365 Formotion Men Running Jacket Black,"adi365 FORMOTION Jacket, Black",147.0,USD,13230000.0,LBP,147.0,147.0,13230000.0,13230000.0,True,tie,tie,same_price,0.0,0.0
JZ8496,Adidas Tech Apparel Men Training Short Black,"Tech Apparel Shorts, Black",67.0,USD,6030000.0,LBP,67.0,67.0,6030000.0,6030000.0,True,tie,tie,same_price,0.0,0.0
KA0290,Adidas Adi365 Essentials Women Running T-Shirt White,"Adi365 Running Essentials Crop T-Shirt, White",32.0,USD,2880000.0,LBP,32.0,32.0,2880000.0,2880000.0,True,tie,tie,same_price,0.0,0.0
KA3530,Adidas Workout Essentials Feelready Men Training T-Shirt Black,"Workout Essentials Feelready T-Shirt, Black",44.0,USD,3960000.0,LBP,44.0,44.0,3960000.0,3960000.0,True,tie,tie,same_price,0.0,0.0
KA3549,Adidas Workout Essentials Base Woven Men Training Short Black,"Workout Essentials Base Woven Short, Black",44.0,USD,3960000.0,LBP,44.0,44.0,3960000.0,3960000.0,True,tie,tie,same_price,0.0,0.0
KA4331,Adidas Adi365 Running Essentials 2 In 1 Men Running Short Black,"Adi365 Running Essentials 2In1 Shorts, Black",61.0,USD,5490000.0,LBP,61.0,61.0,5490000.0,5490000.0,True,tie,tie,same_price,0.0,0.0
KA7826,Adidas Tiro Shinguard Club Men Football Protection Black,"Unisex Tiro Shinguard Club, Black",19.0,USD,1710000.0,LBP,19.0,19.0,1710000.0,1710000.0,True,tie,tie,same_price,0.0,0.0
KA9884,Adidas Marvel Spider-Man Kids-Boys Training Backpack Dark Blue,"Kids Unisex Adidas Marvel Spider-Man Backpack, Blue",44.0,USD,3960000.0,LBP,44.0,44.0,3960000.0,3960000.0,True,tie,tie,same_price,0.0,0.0
KB3135,Adidas Climacool 3D Men Training Short Black,"Climacool 3D Shorts, Black",80.0,USD,7200000.0,LBP,80.0,80.0,7200000.0,7200000.0,True,tie,tie,same_price,0.0,0.0
KB4950,Adidas Stadium 3 Stripes Women Sportswear Pant Crystal Linen,"Stadium 3-Stripes Track Tracksuit Bottoms, Beige",105.0,USD,9450000.0,LBP,105.0,105.0,9450000.0,9450000.0,True,tie,tie,same_price,0.0,0.0
KB6912,Adidas Future Icons Kids-Girls Sportswear 7/8 Tight Black/Grey,"Kids Future Icons 7/8 Leggings Soft Touch, Black",61.0,USD,5490000.0,LBP,61.0,61.0,5490000.0,5490000.0,True,tie,tie,same_price,0.0,0.0
KB6975,Adidas Seasonals Animal Kids-Girls Sportswear Pant Wonder Sage,"Kids Seasonals Animal Joggers, Green",67.0,USD,6030000.0,LBP,67.0,67.0,6030000.0,6030000.0,True,tie,tie,same_price,0.0,0.0
KB6989,Adidas Seasonals Animal Little-Girls Sportswear Set White/Wonder Sage,"Kids Seasonals Animal Set, White",61.0,USD,5490000.0,LBP,61.0,61.0,5490000.0,5490000.0,True,tie,tie,same_price,0.0,0.0
KC9122,Adidas Rouched Football Women Original T-Shirt Off White,"Rouched Football Jersey, White",80.0,USD,7200000.0,LBP,80.0,80.0,7200000.0,7200000.0,True,tie,tie,same_price,0.0,0.0
KC9613,Adidas Thin&Light Sportswear Ankle 3 Pair Unisex Training Sock Black/White,"Unisex Thin&Light Sportswear Ankle Socks - 3 Pair Pack, Black",18.0,USD,1620000.0,LBP,18.0,18.0,1620000.0,1620000.0,True,tie,tie,same_price,0.0,0.0
KD0984,Adidas Minecraft Training Kids-Boys Sportswear Pant Black,"Kids Unisex Adidas Minecraft Training Pant, Black",67.0,USD,6030000.0,LBP,67.0,67.0,6030000.0,6030000.0,True,tie,tie,same_price,0.0,0.0
KD2772,"Adidas Perf 0,75L Unisex Training Bottle White/Black","Unisex Water Bottle 0,75L, White",13.0,USD,1170000.0,LBP,13.0,13.0,1170000.0,1170000.0,True,tie,tie,same_price,0.0,0.0
KD2773,"Adidas Perf 0,75L Unisex Training Bottle Black/White","Unisex Water Bottle 0,75L, Black",13.0,USD,1170000.0,LBP,13.0,13.0,1170000.0,1170000.0,True,tie,tie,same_price,0.0,0.0
KD2774,"Adidas Perf 0,75L Unisex Training Bottle Pure Orange/Black","Unisex Water Bottle 0,75L, Orange",13.0,USD,1170000.0,LBP,13.0,13.0,1170000.0,1170000.0,True,tie,tie,same_price,0.0,0.0
KD2787,"Adidas Perf 0,75L Unisex Training Bottle Ray Blue/Black","Unisex Water Bottle 0,75L, Blue",13.0,USD,1170000.0,LBP,13.0,13.0,1170000.0,1170000.0,True,tie,tie,same_price,0.0,0.0
KD2913,Adidas Firebird Denim Track Women Original Jacket Vintage Denim,"Firebird Track Top Denim, Blue",135.0,USD,12150000.0,LBP,135.0,135.0,12150000.0,12150000.0,True,tie,tie,same_price,0.0,0.0
KD6719,Adidas Thin&Light Sportswear No Show 3 Pair Pack Unisex Training Sock Black/White,"Unisex Thin&Light Sportswear No Show Socks - 3 Pair Pack, Black",18.0,USD,1620000.0,LBP,18.0,18.0,1620000.0,1620000.0,True,tie,tie,same_price,0.0,0.0
KD7905,Adidas Adicolor Classic Unisex Original Bags Cases And Luggage Backpack One Compartment,"Unisex Adicolor Classic Backpack Denim, Blue",67.0,USD,6030000.0,LBP,67.0,67.0,6030000.0,6030000.0,True,tie,tie,same_price,0.0,0.0
KD8363,Adidas Germany 26 Home Men Football T-Shirt White,"Germany 26 Home Replica Jersey , White",159.0,USD,14310000.0,LBP,159.0,159.0,14310000.0,14310000.0,True,tie,tie,same_price,0.0,0.0
KE4796,Adidas Tiro_Nster Little-Girls Training Backpack Wonder Sage,"Kids Unisex Tiro_Nster Backpack, Green",41.0,USD,3690000.0,LBP,41.0,41.0,3690000.0,3690000.0,True,tie,tie,same_price,0.0,0.0
KE5914,Adidas Mercedes Amg Petronas Formula 1 Team Dna Kids-Boys Motor-Sport T-Shirt Black,"Kids Unisex Mercedes - Amg Petronas Formula 1 Team Dna T-Shirt, Black",54.0,USD,4860000.0,LBP,54.0,54.0,4860000.0,4860000.0,True,tie,tie,same_price,0.0,0.0
KE5920,Adidas Mercedes Amg Petronas Formula 1 Team Dna Kids-Boys Motor-Sport Short Black,"Kids Unisex Mercedes - Amg Petronas Formula 1 Team Dna Short, Black",61.0,USD,5490000.0,LBP,61.0,61.0,5490000.0,5490000.0,True,tie,tie,same_price,0.0,0.0
KE7414,Adidas Performance Large Unisex Training Towel Black/White,"Unisex Performance Towel Large, Black",67.0,USD,6030000.0,LBP,67.0,67.0,6030000.0,6030000.0,True,tie,tie,same_price,0.0,0.0
KE8162,Adidas Mercedes Amg Petronas Formula 1 Team Dna Men Motor-Spor T-Shirt White,"Mercedes - AMG Petronas Formula 1 Team Dna T-Shirt, White",67.0,USD,6030000.0,LBP,67.0,67.0,6030000.0,6030000.0,True,tie,tie,same_price,0.0,0.0
KE8318,Adidas Mercedes Amg Petronas Formula 1 Team Dna Baseball Unisex Motor-Spor Cap Black,"Unisex Mercedes - Amg Petronas Formula 1 Team Dna Baseball Cap, Black",54.0,USD,4860000.0,LBP,54.0,54.0,4860000.0,4860000.0,True,tie,tie,same_price,0.0,0.0
KE8319,Adidas Mercedes - Amg Petronas Formula 1 Team Dna Baseball Unisex Motor-Sport Cap White,"Unisex Mercedes - Amg Petronas Formula 1 Team Dna Baseball Cap, White",54.0,USD,4860000.0,LBP,54.0,54.0,4860000.0,4860000.0,True,tie,tie,same_price,0.0,0.0
KF0580,Adidas Z.N.E. Woven Women Sportswear Track Top Dusky Petrol,"Adidas Z.N.E. Woven Track Top, Blue",159.0,USD,14310000.0,LBP,159.0,159.0,14310000.0,14310000.0,True,tie,tie,same_price,0.0,0.0
KF0581,Adidas Z.N.E. Woven Men Sportswear Short Dusky Petrol,"Adidas Z.N.E. Woven Short, Blue",80.0,USD,7200000.0,LBP,80.0,80.0,7200000.0,7200000.0,True,tie,tie,same_price,0.0,0.0
KF1823,Adidas Z.N.E. Woven Men Sportswear Track Top Dusky Petrol,"Adidas Z.N.E. Woven Track Top, Blue",159.0,USD,14310000.0,LBP,159.0,159.0,14310000.0,14310000.0,True,tie,tie,same_price,0.0,0.0
KI6674,Adidas Samba Og Women Original Shoes Magic Beige,"Samba OG Shoes, Beige",191.0,USD,17190000.0,LBP,191.0,191.0,17190000.0,17190000.0,True,tie,tie,same_price,0.0,0.0
KI8743,Adidas Predator League Turf Men Football Shoes Lucid Red,"Unisex Predator League Turf Football Shoes, Red",135.0,USD,12150000.0,LBP,135.0,135.0,12150000.0,12150000.0,True,tie,tie,same_price,0.0,0.0
KR2253,Adidas Future Icons 3 Stripes Full Zip Kids-Girls Sportswear Track Top Black,"Kids Future Icons 3 Stripes Full Zip Track Top, Black",80.0,USD,7200000.0,LBP,80.0,80.0,7200000.0,7200000.0,True,tie,tie,same_price,0.0,0.0
EG4958,Adidas Superstar Unisex Original Shoes Whte,"Superstar Shoes, White",103.0,USD,7200000.0,LBP,103.0,80.0,9270000.0,7200000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,23.0,2070000.0
F35542,Adidas Adilette Aqua Men Swim Slippers Dark Blue,"Unisex Adilette Aqua Slides, Blue",38.0,USD,3330000.0,LBP,38.0,37.0,3420000.0,3330000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
F35550,Adidas Adilette Aqua Unisex Sportswear Slippers Black,"Unisex Adilette Aqua Slides, Black",38.0,USD,3330000.0,LBP,38.0,37.0,3420000.0,3330000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
FM9931,Adidas Performance 0.75 Unisex Training Water Bottle Black,"Unisex Performance 750 Ml Water Bottle, Multicolour",13.0,USD,720000.0,LBP,13.0,8.0,1170000.0,720000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,5.0,450000.0
FY8072,Adidas Adilette Aqua Girls Sportswear Slippers Pink/White,"Kids Unisex Adilette Aqua Slides, Pink",32.0,USD,1890000.0,LBP,32.0,21.0,2880000.0,1890000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,11.0,990000.0
GM5542,Adidas Essentials Women Lifestyle Pants Black/White,"Essentials Single Jersey 3-Stripes Joggers, Black",40.0,USD,2700000.0,LBP,40.0,30.0,3600000.0,2700000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,10.0,900000.0
GW1981,Adidas Tensaur Sport 2.0 Ps-Boys Sportswear Shoes Cloud White/Black,"Unisex Tensaur Hook and Loop Shoes, White",41.0,USD,3240000.0,LBP,41.0,36.0,3690000.0,3240000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,5.0,450000.0
GW1988,Adidas Tensaur Sport 2.0 Infant-Boys Sportswear Shoes Cloud White/Black,"Unisex Kids Tensaur Hook and Loop Shoes, White",48.0,USD,4230000.0,LBP,48.0,47.0,4320000.0,4230000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
GZ5896,Adidas Adilette Comfort Men Swim Slippers Black,"Unisex Adilette Comfort Slides, Black",67.0,USD,3960000.0,LBP,67.0,44.0,6030000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,23.0,2070000.0
HF4086,Adidas Summer Women Sportswear Short Black,"Summer Shorts, Black",34.0,USD,2430000.0,LBP,34.0,27.0,3060000.0,2430000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,7.0,630000.0
HM4975,Adidas All Court 3.0 Unisex Basketball Ball Wood/Black,"All Court 3.0 Ball, Orange",42.0,USD,3690000.0,LBP,42.0,41.0,3780000.0,3690000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
HR5898,Adidas Essentials Logo Kids-Unisex Sportswear Hoody Black/White,"Unisex Kids Essentials Logo Hoodie, Black",35.0,USD,2430000.0,LBP,35.0,27.0,3150000.0,2430000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,8.0,720000.0
HR6275,Adidas City Escape Casual Gs-Boys Sportswear Short Black,"Unisex Kids City Escape Casual Adjustable Woven Shorts, Grey",28.0,USD,1980000.0,LBP,28.0,22.0,2520000.0,1980000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,6.0,540000.0
HR6286,Adidas Future Icons Logo Tracksuit Gs Sportswear Pant Black,"Unisex Kids Future Icons Logo Tracksuit Bottoms, Black",36.0,USD,2430000.0,LBP,36.0,27.0,3240000.0,2430000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,9.0,810000.0
HS1606,Adidas Essential 3S Kids-Unisex Sportswear Short Black/White,"Unisex Kids Train Essentials Aeroready 3-Stripes Regular-Fit Shorts, Black",20.0,USD,1350000.0,LBP,20.0,15.0,1800000.0,1350000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,5.0,450000.0
IA5390,Adidas Solid Clx Men Swim Swim Short Black/Lucid Lemon,"Solid Clx Short-Length Swim Shorts, Black",24.0,USD,1710000.0,LBP,24.0,19.0,2160000.0,1710000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,5.0,450000.0
IB8273,Adidas Essentials Feelready Logo Men Training T-Shirt Black/White,"Train Essentials Feelready Logo Training T-Shirt, Black",38.0,USD,3150000.0,LBP,38.0,35.0,3420000.0,3150000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,3.0,270000.0
IC3623,Adidas Essential 3S Girls Sportswear Tight Black/White,"Kids Essentials 3-Stripes Cotton Leggings, Black",20.0,USD,1710000.0,LBP,20.0,19.0,1800000.0,1710000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IC9314,Adidas Essentials Piqu&#233; Men Sportswear Polo Short Sleeve Black,"Essentials Pique Small Logo Polo Shirt, Black",30.0,USD,2160000.0,LBP,30.0,24.0,2700000.0,2160000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,6.0,540000.0
IC9406,Adidas Essentials French Terry Tapered Cuff 3-Stripes Men Sportswear Pant Legend Ink,"Essentials French Terry Tapered Cuff 3-Stripes Joggers, Blue",40.0,USD,3420000.0,LBP,40.0,38.0,3600000.0,3420000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,2.0,180000.0
ID0910,Adidas Predator League Tf Men Turf Shoes Blue/White/Red,"Unisex Predator League Turf Boots, Blue",74.0,USD,6480000.0,LBP,74.0,72.0,6660000.0,6480000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,2.0,180000.0
ID4019,Adidas Cloudfoam Go Lounge Men Sportswear Shoes Black/Lucid Blue,"Cloudfoam Go Lounger Shoes, Black",58.0,USD,5130000.0,LBP,58.0,57.0,5220000.0,5130000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
ID6520,Adidas Cloudfoam Move Men Sportswear Shoes Black/Lucid Blue,"Cloudfoam Move Sock Shoes, Black",89.0,USD,7920000.0,LBP,89.0,88.0,8010000.0,7920000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
ID8840,Adidas Ultraboost 5 Women Running Shoes White/Grey/Pink,"Ultraboost 5 Shoes, White",150.0,USD,12960000.0,LBP,150.0,144.0,13500000.0,12960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,6.0,540000.0
IE0525,Adidas Runfalcon 5 Men Running Shoes Olive Strata/Black,"Runfalcon 5 Running Shoes, Green",89.0,USD,7920000.0,LBP,89.0,88.0,8010000.0,7920000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IE3677,Adidas Samba Og Ps Original Shoes White/Black/Gum,"Kids Unisex Samba OG Shoes, White",89.0,USD,7920000.0,LBP,89.0,88.0,8010000.0,7920000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IE3678,Adidas Samba Og Ps Original Shoes Black/White/Gum,"Kids Unisex Samba OG Shoes, Black",89.0,USD,7920000.0,LBP,89.0,88.0,8010000.0,7920000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IE5989,Adidas Tensaur Run 3 Ps-Boys Running Shoes Royal/White/Navy,"Unisex Kids Tensaur Run 2.0 Shoes, Blue",57.0,USD,5040000.0,LBP,57.0,56.0,5130000.0,5040000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IE8809,Adidas Runfalcon 5 Men Running Shoes Legend Ink/White,"Runfalcon 5 Running Shoes, Blue",89.0,USD,7920000.0,LBP,89.0,88.0,8010000.0,7920000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IE8812,Adidas Runfalcon 5 Men Running Shoes Core Black,"Runfalcon 5 Running Shoes, Black",89.0,USD,7920000.0,LBP,89.0,88.0,8010000.0,7920000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IE8898,Adidas Ultimashow 2 Men Sportswear Shoes Black/Carbon,"Ultimashow 2.0 Shoes, Black",89.0,USD,7920000.0,LBP,89.0,88.0,8010000.0,7920000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IE8904,Adidas Ultimashow 2.0 Women Sportswear Shoes Core Black,"Ultimashow 2.0 Shoes, Black",89.0,USD,7920000.0,LBP,89.0,88.0,8010000.0,7920000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IF4135,Adidas Advantage Base 2.0 Men Sportswear Shoes White/Green,"Advantage Base 2.0 Shoes, White",96.0,USD,8550000.0,LBP,96.0,95.0,8640000.0,8550000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IF6348,Adidas Predator Leage Fg Men Football Shoes Blue/White/Red,"Unisex Predator League Firm Ground Boots, Blue",74.0,USD,6480000.0,LBP,74.0,72.0,6660000.0,6480000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,2.0,180000.0
IF6349,Adidas Predator League Fg Men Football Shoes Platinum/Black/Turbo,"Unisex Predator League Firm Ground Football Boots, Grey",74.0,USD,6480000.0,LBP,74.0,72.0,6660000.0,6480000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,2.0,180000.0
IG2132,Adidas Sl 72 Rs Men Original Shoes Blue/White/Scarlet,"Sl 72 Rs Shoes, Blue",153.0,USD,13680000.0,LBP,153.0,152.0,13770000.0,13680000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IG8720,Adidas Copa Pure 2 League Men Turf Shoes Black/Platinum/Turbo,"Unisex Copa Pure Ii League Football Boots Turf, Purple",66.0,USD,5670000.0,LBP,66.0,63.0,5940000.0,5670000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,3.0,270000.0
IG9184,Adidas Advantage Base 2 Men Sportswear Shoes Black/Grey,"Advantage Base 2.0 Shoes, Black",96.0,USD,8550000.0,LBP,96.0,95.0,8640000.0,8550000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IH0800,Adidas Supernova Ease Women Running Shoes Black,"Supernova Ease Shoes, Black",153.0,USD,13680000.0,LBP,153.0,152.0,13770000.0,13680000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IH4894,Adidas Advantage Infant-Girls Sportswear Shoes White/Pink/Black,"Unisex Kids Advantage Shoes, White",38.0,USD,3150000.0,LBP,38.0,35.0,3420000.0,3150000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,3.0,270000.0
IH6388,Adidas Superstar Led Light Ps-Boys Original Shoes Core Black/Red,"Kids Unisex Superstar Led Lights Comfort Closure Elastic Lace Shoes, Black",128.0,USD,11340000.0,LBP,128.0,126.0,11520000.0,11340000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,2.0,180000.0
IH7758,Adidas Runfalcon 5 Men Running Shoes Black/White,"Runfalcon 5 Running Shoes, Black",89.0,USD,7920000.0,LBP,89.0,88.0,8010000.0,7920000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IH8217,Adidas Duramo Sl2 Men Running Shoes Black,"Duramo SL 2 Running Shoes, Black",96.0,USD,8550000.0,LBP,96.0,95.0,8640000.0,8550000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IH8221,Adidas Duramo Sl 2 Men Running Shoes Dark Blue/Silver,"Duramo SL 2 Running Shoes, Blue",96.0,USD,8550000.0,LBP,96.0,95.0,8640000.0,8550000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IH8225,Adidas Duramo Sl2 Women Running Shoes Black/White/Grey,"Duramo SL 2 Running Shoes, Black",96.0,USD,8550000.0,LBP,96.0,95.0,8640000.0,8550000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IK6603,Adidas Adicolor Sst Classic Women Original Pant Better Scarlet,"Adicolor Sst Tracksuit Bottoms, Red",34.0,USD,1980000.0,LBP,34.0,22.0,3060000.0,1980000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,12.0,1080000.0
IL6984,Adidas Women Training Pant Black,"Training Joggers, Black",29.0,USD,1710000.0,LBP,29.0,19.0,2610000.0,1710000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,10.0,900000.0
IL7187,Adidas Run It Tko Men Running Pant Black,"Run It Tko Joggers, Black",128.0,USD,11340000.0,LBP,128.0,126.0,11520000.0,11340000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,2.0,180000.0
IL7230,Adidas Run It Men Running Jacket Black,"Run It Jacket, Black",96.0,USD,8550000.0,LBP,96.0,95.0,8640000.0,8550000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IL7232,Adidas Run It Men Running Short Black,"Run It Shorts, Black",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IL7327,Adidas All Me Essential Women Training Tight Black,"All Me Essentials Full-Length Leggings, Black",34.0,USD,2430000.0,LBP,34.0,27.0,3060000.0,2430000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,7.0,630000.0
IM8586,Adidas Essentials Men Running Tank Black,"Adizero Essentials Running Tank Top, Black",38.0,USD,3330000.0,LBP,38.0,37.0,3420000.0,3330000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IN0657,Adidas Flag Inspired Italy Home Men Football T-Shirt Blue/White/Red/Green,"Italy 24 Home Jersey, Blue",74.0,USD,3870000.0,LBP,74.0,43.0,6660000.0,3870000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,31.0,2790000.0
IN1156,Adidas Adizero Essentials Men Running T-Shirt Black,"Adizero Essentials Running T-Shirt, Black",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IN1157,Adidas Adizero Essentials Men Running T-Shirt White,"Adizero Essentials Running T-Shirt, White",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IN1173,Adidas Adizero Essentials Women Running T-Shirt White,"Adizero Essentials Running T-Shirt, White",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IN1659,Adidas D4T Kids Boys Sportswear T-Shirt Semi Spark/Silver,"Kids Training Aeroready T-Shirt, Orange",20.0,USD,1350000.0,LBP,20.0,15.0,1800000.0,1350000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,5.0,450000.0
IN5591,Adidas Base Men Training Short Black,"TECHFIT Compression Training Short Tights, Black",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IN8707,Adidas Adizero Women Running Short Black,"Adizero Essentials Running Short, Black",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IS2649,Adidas Essentials Big Logo Girls Sportswear Tight Grey Heather/White,"Kids Essentials Big Logo Cotton Leggings, Grey",20.0,USD,1710000.0,LBP,20.0,19.0,1800000.0,1710000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IS7041,Adidas Clsc Bars 3S Unisex Sportswear Backpack Dark Blue/White,"Unisex Classic Back-to-School 3-Stripes Backpack, Blue",42.0,USD,3690000.0,LBP,42.0,41.0,3780000.0,3690000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IS7042,Adidas Classic 3 Bar Logo Men Training Bag Olive Strata/Black,"Unisex Classic Back-to-School 3-Stripes Backpack, Green",42.0,USD,3690000.0,LBP,42.0,41.0,3780000.0,3690000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IS7049,Adidas Classic 3 Bar Logo Training Backpack Men Dark Blue/White,"Unisex Classic 3 Bar Logo Backpack, Blue",38.0,USD,3330000.0,LBP,38.0,37.0,3420000.0,3330000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IS8002,Adidas Juventus Home Men Football T-Shirt White/Black,"Juventus 24/25 Home Jersey, White",77.0,USD,5490000.0,LBP,77.0,61.0,6930000.0,5490000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,16.0,1440000.0
IT5057,Adidas Team Kids-Boys Sportswear T-Shirt Royal Blue/White,"Unisex Kids Team T-shirt, Blue",19.0,USD,1350000.0,LBP,19.0,15.0,1710000.0,1350000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,4.0,360000.0
IT5177,Adidas Real Madrid Away 24 Kids Boys Football T-Shirt Crew Orange,"Kids Real Madrid 24/25 Away Jersey, Orange",56.0,USD,3960000.0,LBP,56.0,44.0,5040000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,12.0,1080000.0
IT9373,Adidas Women Training Tight Preloved Green,"Training Essentials High-Waisted 7/8 Leggings, Green",27.0,USD,1800000.0,LBP,27.0,20.0,2430000.0,1800000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,7.0,630000.0
IU1290,Adidas Small Unisex Swim Towel Black/White,"Unisex Towel Small, Multicolour",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IU2520,Adidas Adicolor Satin Wide Leg Women Original Pant Black,"Satin Wide Leg Track Joggers, Black",128.0,USD,11340000.0,LBP,128.0,126.0,11520000.0,11340000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,2.0,180000.0
IU5011,Adidas Real Madrid Home Men Football T-Shirt White/Black,"Real Madrid 24/25 Home Jersey, White",77.0,USD,5490000.0,LBP,77.0,61.0,6930000.0,5490000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,16.0,1440000.0
IV5216,Adidas All Szn French Terry Men Sportswear Pant Black,"ALL SZN French Terry Regular Tapered Joggers, Black",89.0,USD,7920000.0,LBP,89.0,88.0,8010000.0,7920000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IV5217,Adidas All Szn Men Sportswear T-Shirt Off White,"ALL SZN T-Shirt, White",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
